Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
NVDA,https://www.tradingview.com/chart/?symbol=NVDA,NVIDIA Corporation,Technology,212.425,5145024790528,85.2,214.5,16.07,-9.78,48.47,207.41,189.19,True,True,True,HIGH CONVICTION DIP BUY,True,70.25,POSITIVE,5,"SpaceX just took Palantir's top spot with one of the most excessive valuation multiples in megacap tech | Why the biggest ""Magnificent 7"" stocks have one giant headwind coming right at them | The Best Vanguard ETF for Your Next $1,000 Investment",32.53,16.69,46335873024.0,6.555,114.29,62.97,97.32,BUY SIGNAL
NOW,https://www.tradingview.com/chart/?symbol=NOW,"ServiceNow, Inc.",Technology,105.28,108596740096,22.1,2.3,-8.36,16.33,53.38,99.44,138.08,True,False,False,NO CLEAR ENTRY,False,60.55,POSITIVE,5,ServiceNow vs. Salesforce: Which Cloud Software Stock Has an Edge Now? | Can IBM's Extended ServiceNow Deal Accelerate Enterprise AI Adoption? | Cognizant Ties Physical AI Platform To Partnerships And Undervalued Shares,62.68,20.95,5108125184.0,20.728,16.07,12.59,53.24,IGNORE
LUV,https://www.tradingview.com/chart/?symbol=LUV,Southwest Airlines Co.,Industrials,46.18,22571571200,12.8,,15.29,17.93,64.34,40.43,38.83,True,True,True,BULLISH TREND,False,60.67,POSITIVE,5,"United and Other Airline Stocks Are Winners—but Not the Winners—of the Iran Deal | United, Delta and Southwest Rally as Iran Deal Lifts Travel Stocks | Stocks to Watch: SpaceX, Micron Technology, Remy Cointreau",30.79,10.2,-372375008.0,93.033,10.06,2.83,53.2,IGNORE
LNT,https://www.tradingview.com/chart/?symbol=LNT,Alliant Energy Corporation,Utilities,73.56,18998857728,5.0,4.9,1.48,1.53,49.49,72.26,67.96,True,True,True,BULLISH TREND,False,65.57,POSITIVE,5,Alliant Energy (LNT) Stock Valuation Check After Recent Mixed Price Performance | LNT vs. AEE: Which Electric Utility Stock Offers Better Growth in 2026? | CDL Delivers Capital Gains Alongside Income as Rates Hover Near 4.4%,23.13,19.96,-1202625024.0,159.526,11.31,18.58,53.15,IGNORE
PCG,https://www.tradingview.com/chart/?symbol=PCG,PG&E Corporation,Utilities,16.645,36656029696,15.0,39.8,-9.52,-0.98,53.73,16.78,16.35,False,True,True,NO CLEAR ENTRY,False,51.14,NEUTRAL,5,New Wildfire Lawsuit and Grid Investments Might Change The Case For Investing In PG&E (PCG) | Here's Why You Should Add PAM Stock to Your Portfolio Right Now | Southwest Gas Gains From Regulated Structure & Strategic Investment,12.9,9.23,-5572125184.0,187.872,8.83,11.01,53.14,IGNORE
CTAS,https://www.tradingview.com/chart/?symbol=CTAS,Cintas Corporation,Industrials,174.5873,69858820096,8.9,9.7,-9.17,5.49,54.76,173.06,186.33,True,False,False,NO CLEAR ENTRY,False,71.22,POSITIVE,5,SGC vs. CTAS: Which Stock Is the Better Value Option? | Cintas (CTAS) Stock After Mixed Returns And UniFirst Deal Expectations | Is UniFirst Corporation (UNF) A Good Stock To Buy Now?,36.83,32.17,1508147456.0,60.943,41.3,17.57,52.85,IGNORE
AVY,https://www.tradingview.com/chart/?symbol=AVY,Avery Dennison Corporation,Consumer Cyclical,161.595,12360463360,7.0,4.3,-5.42,2.21,54.59,161.9,170.85,False,False,False,NO CLEAR ENTRY,False,65.4,POSITIVE,5,Amcor taps Avery Dennison exec to lead global flexibles | Is Avery Dennison Corporation (AVY) A Good Stock To Buy Now? | AVY Debuts Clima Series in India for Solar Control & Energy Efficiency,18.18,14.47,809049984.0,164.751,30.86,7.66,52.83,IGNORE
D,https://www.tradingview.com/chart/?symbol=D,"Dominion Energy, Inc.",Utilities,68.4,60158656512,23.1,-10.2,8.93,9.71,57.74,63.91,60.5,True,True,True,BULLISH TREND,False,54.51,NEUTRAL,5,NextEra Deal Recasts Dominion Energy As Data Center And Renewables Powerhouse | Acquisition Developments Keep Dominion (D) in the Limelight | Is Jeff Bezos’ New Startup An Even Bigger Idea than Amazon? He Tells CNBC it Will Drive ‘Civilizational Wealth.’,20.18,17.93,-9948250112.0,154.901,9.79,16.93,52.81,IGNORE
PAYX,https://www.tradingview.com/chart/?symbol=PAYX,"Paychex, Inc.",Technology,101.83,36484759552,19.9,9.1,10.78,14.63,65.53,93.46,105.17,True,False,False,NO CLEAR ENTRY,False,66.31,POSITIVE,5,"Datadog upgraded, Accenture downgraded: Wall Street's top analyst calls | Here Are Monday’s Best Wall Street Analyst Research Calls: Accenture, Caesars Entertainment, Datadog, DuPont, EPAM Systems, Ferrari, Paychex, Rocket Lab, TeraWulf, and More | SailPoint, Inc.  (SAIL) Tops Q1 Earnings and Revenue Estimates",22.48,17.26,,124.91,,26.63,52.7,IGNORE
SNPS,https://www.tradingview.com/chart/?symbol=SNPS,"Synopsys, Inc.",Technology,456.28,87368187904,41.9,-96.0,7.14,-10.54,26.39,476.09,461.69,False,False,True,NO CLEAR ENTRY,False,56.9,NEUTRAL,5,"Is Cadence Design Systems, Inc. (CDNS) A Good Stock To Buy Now? | Can Synopsys' Design IP Business Rebound in Fiscal 2026? | Samsung Collaborations On 2nm And 3D‑IC Put Investor Focus On Valuation",104.65,26.45,3538958592.0,35.574,3.82,8.91,52.7,IGNORE
WMB,https://www.tradingview.com/chart/?symbol=WMB,"The Williams Companies, Inc.",Energy,72.14,88227094528,9.0,25.0,-1.65,-6.46,34.58,72.93,65.42,False,True,True,BUY THE DIP,False,61.64,POSITIVE,5,"3 Midstream Energy Stocks to Gain Despite Iran-War Uncertainty | Did Morgan Stanley’s Downgrade and Sponsor Concerns Just Shift Hess Midstream’s (HESM) Investment Narrative? | Morgan Stanley sees selective midstream opportunity, cuts TRP and HESM",31.64,28.09,-190250000.0,199.855,19.66,23.06,52.63,IGNORE
DUK,https://www.tradingview.com/chart/?symbol=DUK,Duke Energy Corporation,Utilities,125.7802,98057764864,11.3,12.0,-4.94,2.06,52.27,125.35,122.19,True,True,True,BULLISH TREND,False,72.15,POSITIVE,5,A Dramatic Shift in Federal Reserve Policy Just Unlocked a New Era for Duke Energy: Its 3.4% Yield Makes It a Rock-Solid Safe-Haven Asset for Retirees | Can GE Vernova's Services Business Drive More Stable Growth? | 1 Historic Dividend Stock to Buy Hand Over Fist That Just Crossed a Century of Continuous Payouts,19.35,17.54,-2246500096.0,161.495,9.66,15.71,52.62,IGNORE
PDD,https://www.tradingview.com/chart/?symbol=PDD,PDD Holdings Inc.,Consumer Cyclical,84.06,119650705408,11.0,-14.9,-19.05,-12.05,28.58,95.03,111.21,False,False,False,NO CLEAR ENTRY,False,57.0,NEUTRAL,5,PDD Holdings (PDD) Stock Fair Value Falls After Analysts Cut Targets On Q1 Concerns | Do Options Traders Know Something About PDD Holdings Stock We Don't? | Investors Heavily Search PDD Holdings Inc. Sponsored ADR (PDD): Here is What You Need to Know,8.82,6.78,71642849280.0,1.21,25.4,21.62,52.61,IGNORE
ORLY,https://www.tradingview.com/chart/?symbol=ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,90.19,74741817344,10.2,16.1,-0.3,0.57,51.23,91.73,95.81,False,False,False,NO CLEAR ENTRY,False,55.88,NEUTRAL,5,"Does O'Reilly's Expanded US$31.75 Billion Buyback Shift the Bull Case For ORLY? | AI Likely to Become Functional Part Across Retail Operations, UBS Says | The Dip Is Here for O'Reilly Automotive. Here's Whether to Buy It or Walk Away.",29.38,24.93,1330813184.0,,,14.3,52.57,IGNORE
HOOD,https://www.tradingview.com/chart/?symbol=HOOD,"Robinhood Markets, Inc.",Financial Services,99.055,89172516864,15.1,2.7,31.49,22.71,70.08,80.84,102.79,True,False,False,WATCH - OVERBOUGHT,False,50.0,NEUTRAL,5,Bitcoin Just Surpassed a Key Level. It’s Driving These Crypto Stocks Higher. | Why Retail Investors Are Piling Into the SpaceX IPO Despite a Historic $2.1 Trillion Valuation | Roku-Fox Deal; Airlines Move Higher | Stock Movers,48.07,35.34,,140.483,21.46,41.12,52.5,IGNORE
SLB,https://www.tradingview.com/chart/?symbol=SLB,SLB N.V.,Energy,54.105,80890093568,2.7,-13.8,20.97,-2.44,38.67,54.62,44.23,False,True,True,NO CLEAR ENTRY,False,56.14,NEUTRAL,5,Is SLB (SLB) the Best Turnaround Stock to Buy in 2026? | SLB Qualcomm Edge AI Pact Adds New Angle To Valuation Story | SLB & Qualcomm Team Up to Advance Edge AI in the Energy Sector,23.83,16.18,3043124992.0,42.515,14.07,9.26,52.49,IGNORE
CARR,https://www.tradingview.com/chart/?symbol=CARR,Carrier Global Corporation,Industrials,72.09,59876540416,2.4,-40.7,29.54,8.03,69.29,64.22,59.25,True,True,True,BULLISH TREND,False,61.69,POSITIVE,5,Is Modine's HVAC Business Set for a Turnaround in 2027? | Carrier Global (CARR) Stock After 30% YTD Gain Is The Price Still Reasonable | SPX Technologies (SPXC) Soars 4.4%: Is Further Upside Left in the Stock?,48.06,22.52,849750016.0,91.102,9.91,5.99,52.39,IGNORE
COHR,https://www.tradingview.com/chart/?symbol=COHR,Coherent Corp.,Technology,406.23,79474565120,20.5,,64.31,0.38,54.69,349.87,219.48,True,True,True,BULLISH TREND,False,54.02,NEUTRAL,5,Coherent Trades Higher Than Industry: Is the Premium Justified? | 3 Services Stocks to Research Further | Is Garmin Stock Underperforming the Dow?,191.62,49.68,-197631744.0,31.093,4.72,7.1,52.27,IGNORE
TRGP,https://www.tradingview.com/chart/?symbol=TRGP,Targa Resources Corp.,Energy,266.79,57264848896,-10.2,142.9,12.12,-0.26,47.04,255.23,204.04,True,True,True,BULLISH TREND,False,59.48,NEUTRAL,5,Is Targa Resources Stock a Smart Hold in Today's Market? | NGL Energy Partners (NGL) Stock Jumps 5.6%: Will It Continue to Soar? | How Is Targa Resources' Stock Performance Compared to Other Energy Infrastructure Stocks?,27.25,21.68,-318550016.0,585.249,74.1,12.87,52.26,IGNORE
PG,https://www.tradingview.com/chart/?symbol=PG,The Procter & Gamble Company,Consumer Defensive,150.92,351432146944,7.4,5.8,-0.04,5.75,64.24,144.51,147.4,True,True,False,BULLISH TREND,False,38.77,NEGATIVE,5,This $1.7 Million Portfolio Pays More Than a Member of Congress | 3 Unpopular Stocks with Questionable Fundamentals | Is Trending Stock Procter & Gamble Company (The) (PG) a Buy Now?,22.06,21.3,12733750272.0,67.651,31.11,19.16,52.25,IGNORE
CL,https://www.tradingview.com/chart/?symbol=CL,Colgate-Palmolive Company,Consumer Defensive,90.52,72433131520,8.4,-5.9,0.87,1.89,51.64,86.78,83.56,True,True,True,BULLISH TREND,False,55.42,NEUTRAL,5,US and Iran’s peace deal: key details known so far | 3 Consumer Staples Stocks to Buy Before the End of June | Trump says ships loaded with oil sailing through Strait of Hormuz,35.09,22.39,3319500032.0,1640.535,363.58,10.04,52.13,IGNORE
TRI,https://www.tradingview.com/chart/?symbol=TRI,Thomson Reuters Corporation,Industrials,81.77,35695779840,9.8,5.6,-12.97,4.24,47.11,87.04,116.31,False,False,False,NO CLEAR ENTRY,False,48.47,NEUTRAL,5,Jim Cramer on Thomson Reuters: “I Can’t Get Behind It” | Crunchafi Deal Highlights Thomson Reuters Automation Push And Valuation Disconnect | A Look At Thomson Reuters (TSX:TRI) Valuation After Its Recent Share Price Weakness,23.5,16.17,1677250048.0,22.85,12.73,19.93,51.98,IGNORE
ROL,https://www.tradingview.com/chart/?symbol=ROL,"Rollins, Inc.",Consumer Cyclical,46.91,22585458688,10.2,1.3,-14.42,-12.19,26.02,52.32,56.78,False,False,False,NO CLEAR ENTRY,False,44.48,NEUTRAL,5,Global Healthcare Infrastructure Strengthens IQV Amid Weak Liquidity | Waste Management Infrastructure Strengthens WM Amid Weak Liquidity | Global Waste Management Market Expansion Aids WCN Amid Low Liquidity,43.04,33.62,521446112.0,77.235,38.67,13.77,51.96,IGNORE
GDDY,https://www.tradingview.com/chart/?symbol=GDDY,GoDaddy Inc.,Technology,77.37,10244550656,6.1,6.0,-5.76,-8.94,32.81,85.4,109.17,False,False,False,NO CLEAR ENTRY,False,45.42,NEUTRAL,5,"3 Profitable Stocks We’re Skeptical Of | GoDaddy (GDDY) Stock Valuation After AI Disruption Concerns And Dotcom Pricing Scrutiny | Zacks Industry Outlook Highlights GoDaddy, Vipshop and Asure Software",12.26,7.18,1347612544.0,1621.618,398.21,17.32,51.93,IGNORE
POOL,https://www.tradingview.com/chart/?symbol=POOL,Pool Corporation,Industrials,193.9,7066298368,6.2,2.1,-6.43,10.65,64.62,197.9,240.27,False,False,False,NO CLEAR ENTRY,False,53.82,NEUTRAL,5,3 Reasons to Avoid POOL and 1 Stock to Buy Instead | Is Marvell Stock a Buy After It Joins the S&P 500? | Marvell Just Ripped 57% in a Month. Will the June 22 S&P 500 Listing Be a Sell-the-News Event?,17.82,16.11,224066624.0,140.423,34.24,7.58,51.91,IGNORE
VST,https://www.tradingview.com/chart/?symbol=VST,Vistra Corp.,Utilities,154.67,52152012800,43.4,,-4.39,9.0,39.87,153.78,170.44,True,False,False,NO CLEAR ENTRY,False,74.61,POSITIVE,5,Should communities be 'excited' about AI data center projects? | KKR Targets AI Infrastructure And Advisory Growth With Helix And Crowe | Can GE Vernova's Services Business Drive More Stable Growth?,25.86,14.12,476875008.0,355.187,42.9,11.53,51.87,IGNORE
NI,https://www.tradingview.com/chart/?symbol=NI,NiSource Inc.,Utilities,47.695,22866853888,8.2,6.0,1.1,0.58,49.3,47.15,43.99,True,True,True,BULLISH TREND,False,63.73,POSITIVE,5,NI Gains From Systematic Investment & Expanding Data Center Demand | NiSource (NI) Down 2.5% Since Last Earnings Report: Can It Rebound? | Is NiSource (NI) Pricing Look Stretched After 27.5% One Year Share Price Rise?,23.73,21.26,-1562412544.0,140.908,9.11,14.1,51.75,IGNORE
DIS,https://www.tradingview.com/chart/?symbol=DIS,The Walt Disney Company,Communication Services,101.69,176585850880,6.5,-29.8,3.07,-3.54,44.26,102.45,107.09,False,False,False,NO CLEAR ENTRY,False,54.77,NEUTRAL,5,Citizen Moana Watch Shows Disney Extending Franchises Into Daily Life | Roku For Sale? JPMorgan Sees Comcast As The Most Logical Buyer | Fox to buy streaming giant for $22bn in Lachlan Murdoch’s first megadeal,16.27,13.56,3751375104.0,41.069,11.01,11.54,51.48,IGNORE
PNR,https://www.tradingview.com/chart/?symbol=PNR,Pentair plc,Industrials,74.98,12117183488,2.6,13.0,-15.3,0.13,55.09,79.6,97.02,False,False,False,NO CLEAR ENTRY,False,52.86,NEUTRAL,5,Does Caterpillar's 8% Dividend Hike Signal More Growth Ahead? | AI Data Center Supplier Fluence Soars On Nvidia Partnership | A Look At Pentair (PNR) Valuation After Recent Share Price Weakness,18.84,12.9,574212480.0,54.634,17.61,15.97,51.28,IGNORE
VTRS,https://www.tradingview.com/chart/?symbol=VTRS,Viatris Inc.,Healthcare,16.385,19081195520,8.1,,22.17,-4.37,52.1,15.43,12.7,True,True,True,BULLISH TREND,False,59.72,NEUTRAL,5,Viatris (VTRS) Stock And The 58% Undervaluation Debate After A Strong Year Of Returns | Viatris Euro Debt Raise Reshapes Capital Structure And Valuation Story | Lexicon Pharmaceuticals vs. Pfizer: Which Drugmaker Stock Is a Better Buy in 2026?,,6.15,2238337536.0,99.675,-1.96,-2.04,51.23,IGNORE
DHI,https://www.tradingview.com/chart/?symbol=DHI,"D.R. Horton, Inc.",Consumer Cyclical,157.52,44669460480,-2.3,-13.2,11.19,13.03,67.33,147.23,152.05,True,True,False,BULLISH TREND,False,52.96,NEUTRAL,5,"D.R. Horton (DHI) Stock Valuation After Cost-Shielding Contracts And Grass-Based Panel Supply Moves | Fortune Brands and Quanex Shares Are Soaring, What You Need To Know | JELD-WEN and Gibraltar Stocks Trade Up, What You Need To Know",14.79,13.09,2875425024.0,27.453,13.08,9.51,51.14,IGNORE
BA,https://www.tradingview.com/chart/?symbol=BA,The Boeing Company,Industrials,229.26,180741963776,14.0,,7.41,0.03,56.97,223.57,218.8,True,True,True,BULLISH TREND,False,61.16,POSITIVE,5,"Stock Market Today: Dow Jumps As Trump Makes This Iran Move; AI Player, Airline Fly Past Entries (Live Coverage) | Boeing Stock Jumps And Regains Key Support Levels | Boeing Updates Capacity And Defense Progress As Shares Trade Below Targets",90.98,54.83,2554249984.0,828.696,169.95,2.46,51.09,IGNORE
LYV,https://www.tradingview.com/chart/?symbol=LYV,"Live Nation Entertainment, Inc.",Communication Services,174.81,40689782784,12.2,,11.33,2.86,63.79,162.82,153.57,True,True,True,BULLISH TREND,False,43.55,NEUTRAL,5,Live Nation (LYV) Is Up 7.0% After Raising 2026 Outlook And Easing Antitrust Concerns | Stocks Settle Sharply Lower on Escalating Middle East Tensions | Live Nation (LYV) Down 2.1% Since Last Earnings Report: Can It Rebound?,,79.15,2120347904.0,738.269,14.93,0.33,51.08,IGNORE
WMT,https://www.tradingview.com/chart/?symbol=WMT,Walmart Inc.,Consumer Defensive,121.48,966747488256,7.3,19.4,-3.2,-8.29,58.7,125.4,115.71,False,True,True,NO CLEAR ENTRY,False,50.0,NEUTRAL,5,Payoneer to be acquired by Nuvei in $2.75B all-cash deal | Payoneer to be Acquired by Canada's Nuvei in $2.75 Billion Deal | Canada's Nuvei to buy Payoneer for $2.75 billion in cross-border payments push,42.77,36.95,6862249984.0,74.816,24.13,3.14,50.85,IGNORE
TSN,https://www.tradingview.com/chart/?symbol=TSN,"Tyson Foods, Inc.",Consumer Defensive,57.21,20145324032,4.4,3602.2,-6.69,-13.45,27.54,63.17,58.47,False,False,True,NO CLEAR ENTRY,False,59.39,NEUTRAL,5,"Tyson Foods Installs New COO As Beef Woes And Valuation Discount Persist | Why JBS Is Closing Plants Even as Beef Prices Hit Records | Tyson Foods, Inc. (TSN) is Attracting Investor Attention: Here is What You Should Know",45.05,12.61,1029000000.0,44.41,2.62,0.81,50.65,IGNORE
ETR,https://www.tradingview.com/chart/?symbol=ETR,Entergy Corporation,Utilities,111.23,50930757632,12.0,1.2,5.34,-1.48,48.12,112.23,99.6,False,True,True,NO CLEAR ENTRY,False,71.66,POSITIVE,5,How Entergy’s Fair Share Plus Data Center Strategy Will Impact Entergy (ETR) Investors | Entergy (ETR) Highlights Benefits of Fair Share Plus Framework for Customers | Jim Cramer on Entergy: “It’s One That We’ve Liked Since 2012”,28.38,21.97,-3913097728.0,192.883,10.75,13.41,50.63,IGNORE
UBER,https://www.tradingview.com/chart/?symbol=UBER,"Uber Technologies, Inc.",Technology,72.68,147947339776,14.5,-84.6,-2.65,-2.69,57.47,73.51,82.41,False,False,False,NO CLEAR ENTRY,False,50.0,NEUTRAL,5,"SpaceX's trading debut puts the market on notice | Will Uber Hit $100 This Year? | An Avis renter got stuck with $2,600 in toll charges after the previous driver apparently stole the transponder",18.03,16.45,6536625152.0,48.113,35.31,15.91,50.6,IGNORE
ON,https://www.tradingview.com/chart/?symbol=ON,ON Semiconductor Corporation,Technology,124.04,48227147776,4.7,,107.11,4.79,47.71,102.42,67.48,True,True,True,BULLISH TREND,False,57.36,NEUTRAL,5,ON Semiconductor Shares Climb After Citi Highlights Potential Upside Ahead of Analyst Day (ON) | ON Semiconductor Stock: Is ON Outperforming the Technology Sector? | Does onsemi's New GaNEXUS Toolkit Subtly Reframe Its Long-Term Power Leadership Story (ON)?,91.88,29.08,1282174976.0,44.337,7.49,9.46,50.54,IGNORE
EQR,https://www.tradingview.com/chart/?symbol=EQR,Equity Residential,Real Estate,66.62,25740369920,2.5,-64.6,12.27,2.46,52.87,64.64,61.81,True,True,True,BULLISH TREND,False,56.43,NEUTRAL,5,"AvalonBay And Equity Residential Merger Reshapes Multifamily REIT Valuation Story | Equity Residential Stock: Is EQR Underperforming the Real Estate Sector? | Toll Brothers upgraded, Lennar downgraded: Wall Street's top analyst calls",26.65,42.43,1416540928.0,78.42,8.67,30.63,50.51,IGNORE
SBUX,https://www.tradingview.com/chart/?symbol=SBUX,Starbucks Corporation,Consumer Cyclical,101.975,116220903424,8.8,32.6,4.86,-3.6,51.37,100.51,90.76,True,True,True,BULLISH TREND,False,53.18,NEUTRAL,5,Dutch Bros Stock Jumps 25% in a Month: Buy the Rally or Wait? | Starbucks and Dutch Bros Face 7 Brew Threat | Is Starbucks Winning Customers Back Through Better Service?,77.84,33.87,-1304087552.0,,,3.89,50.45,IGNORE
SWKS,https://www.tradingview.com/chart/?symbol=SWKS,"Skyworks Solutions, Inc.",Technology,75.645,11377459200,-1.0,-44.9,40.0,13.86,39.83,67.67,65.21,True,True,True,BULLISH TREND,False,60.57,POSITIVE,5,Qorvo Rides on Healthy Organic Growth: Reason to Buy the Stock? | MaxLinear's Panther Momentum Builds on Growing Tier 1 Design Wins | Qorvo Merger With Skyworks Resets Debt Covenants And Risk Profile,31.52,14.7,687837504.0,20.632,6.17,8.93,50.3,IGNORE
ODFL,https://www.tradingview.com/chart/?symbol=ODFL,"Old Dominion Freight Line, Inc.",Industrials,237.79,49452777472,-2.9,-4.2,30.5,19.76,64.72,215.53,174.91,True,True,True,BULLISH TREND,False,57.09,NEUTRAL,5,"Datadog upgraded, Accenture downgraded: Wall Street's top analyst calls | The Bull Case For Old Dominion Freight Line (ODFL) Could Change Following Rising LTL Pricing Amid Amazon Threats - Learn Why | LTL carriers report gains in shipment weights",49.64,37.63,861986240.0,0.909,23.33,18.46,50.27,IGNORE
BF-B,https://www.tradingview.com/chart/?symbol=BF-B,Brown-Forman Corporation,Consumer Defensive,27.12,12440042496,2.0,-62.7,18.53,4.85,72.58,26.71,26.9,True,True,False,WATCH - OVERBOUGHT,False,59.43,NEUTRAL,5,"Jim Cramer on e.l.f. Beauty: “I Don’t Want to Touch It” | New Balance's India partner Brandman to expand fivefold, add global brands, exec says | Brown-Forman Enters Fiscal 2027 With Well-Supported Guidance, BofA Says in Upgrade",17.73,15.88,739625024.0,64.95,17.85,18.2,50.1,IGNORE
PM,https://www.tradingview.com/chart/?symbol=PM,Philip Morris International Inc.,Consumer Defensive,183.04,285278601216,9.1,-9.3,5.66,-4.6,52.25,172.85,164.44,True,True,True,BULLISH TREND,False,66.41,POSITIVE,5,2 Momentum  Stocks to Own for Decades and 1 We Ignore | Philip Morris International (PM) Stock Valuation Check As Smoke Free Growth Meets Richer P/E Multiple | Is Philip Morris International Inc. (PM) A Good Stock To Buy Now?,25.78,20.05,8575249920.0,,,26.74,50.01,IGNORE
