Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
GOOG,https://www.tradingview.com/chart/?symbol=GOOG,Alphabet Inc.,Communication Services,368.19,4492865568768,21.8,82.0,21.02,-6.33,39.5,362.16,308.71,True,True,True,HIGH CONVICTION DIP BUY,True,61.56,POSITIVE,5,"SpaceX rockets past Amazon, eyes Microsoft in sprint toward $3 trillion | Nvidia joins the AI funding wave as it plans a $20B bond sale: A closer look | Elon Musk could lose nearly $1 trillion and still be the world's richest person",28.08,25.43,27921750016.0,20.026,38.88,37.92,93.62,BUY SIGNAL
APTV,https://www.tradingview.com/chart/?symbol=APTV,Aptiv PLC,Consumer Cyclical,66.0,13966954496,5.4,,-7.78,14.66,60.07,60.97,74.6,True,False,False,NO CLEAR ENTRY,False,65.76,POSITIVE,5,Aptiv PLC (APTV) Stock Declines While Market Improves: Some Information for Investors | Aptiv PLC (APTV) is Attracting Investor Attention: Here is What You Should Know | Is Aptiv Stock Underperforming the S&P 500?,39.29,9.68,1091124992.0,103.823,4.08,1.77,38.91,IGNORE
GPC,https://www.tradingview.com/chart/?symbol=GPC,Genuine Parts Company,Consumer Cyclical,107.255,14921541632,6.8,-2.1,4.24,11.56,76.23,102.17,119.54,True,False,False,WATCH - OVERBOUGHT,False,68.94,POSITIVE,5,"Here Are Tuesday’s Best Wall Street Analyst Research Calls: Dynatrace, Emerson Electric, Exxon Mobil, Flutter Entertainment, Genuine Parts, nVent Electric, Palantir Technologies, Roku, and More | Genuine Parts Split Into Two Pure Plays Puts Margins And Dividends Under Focus | 1 Plain-As-Day Dividend King to Buy on the Dip That Has Hiked Its Payout for 70 Consecutive Years",243.76,12.77,755362496.0,149.454,1.34,0.24,38.27,IGNORE
AEP,https://www.tradingview.com/chart/?symbol=AEP,"American Electric Power Company, Inc.",Utilities,130.12,70798942208,10.2,6.7,-2.3,1.18,48.04,130.91,121.13,False,True,True,NO CLEAR ENTRY,False,39.32,NEGATIVE,5,"Entergy Stock: Is ETR Outperforming the Utility Sector? | Today’s AI market hits all 5 warning signs that preceded 2000 Nasdaq crash. | Expert Warning: America’s Grid Is So Far Behind, Blackouts Are Coming Even Without AI",19.25,18.98,-6953449984.0,157.099,12.58,16.29,38.25,IGNORE
SO,https://www.tradingview.com/chart/?symbol=SO,The Southern Company,Utilities,94.34,106349584384,8.0,-0.8,-4.02,1.54,50.86,93.41,91.19,True,True,True,BULLISH TREND,False,66.77,POSITIVE,5,"A $650,000 Portfolio That Could Send You to the Super Bowl Every Year | Southern Company (SO) Forges Equity Distribution Agreement With 16 Banks | Southern Equity Plan Weighs Valuation Concerns Against Growth Funding Needs",24.13,19.19,-3950000128.0,190.431,10.99,14.46,38.24,IGNORE
SBAC,https://www.tradingview.com/chart/?symbol=SBAC,SBA Communications Corporation,Real Estate,194.6,20639862784,5.9,-14.7,4.35,-2.7,43.87,210.11,194.09,False,True,True,NO CLEAR ENTRY,False,63.61,POSITIVE,5,Is SBA Communications Stock Underperforming the Dow? | SBA Communications vs. Crown Castle: Which Real Estate Stock Is a Better Buy in 2026? | A Look At SBA Communications (SBAC) Valuation After Recent Share Price Volatility,20.48,24.01,-301849504.0,,,35.66,38.19,IGNORE
COO,https://www.tradingview.com/chart/?symbol=COO,"The Cooper Companies, Inc.",Healthcare,67.93,13248430080,7.9,,-4.38,12.5,69.51,64.57,72.66,True,False,False,NO CLEAR ENTRY,False,49.74,NEUTRAL,5,Cooper Companies (COO) Stock After DCF Discount And High P/E Ratio | Multiple Catalysts Prompted The London Company Small-Mid Cap Strategy’s Cooper Companies (COO) Addition | Medical Devices & Supplies - Diversified Stocks Q1 Highlights: CooperCompanies (NASDAQ:COO),57.57,13.59,424275008.0,33.093,2.85,5.57,37.88,IGNORE
DVN,https://www.tradingview.com/chart/?symbol=DVN,Devon Energy Corporation,Energy,42.85,49423323136,-0.8,-75.3,-7.49,-12.8,54.55,,,False,False,False,NO CLEAR ENTRY,False,72.24,POSITIVE,5,Stocks Rally as US-Iran Peace Deal Sinks Oil and Bond Yields | Devon Outperforms Industry in the Past Year: Buy or Hold the Stock? | Stocks Soar on US-Iran Peace Agreement,11.94,7.92,1600499968.0,56.404,15.18,14.17,37.83,IGNORE
CRL,https://www.tradingview.com/chart/?symbol=CRL,"Charles River Laboratories International, Inc.",Healthcare,187.9,9050716160,1.2,,23.64,18.09,74.31,173.76,177.69,True,True,False,WATCH - OVERBOUGHT,False,50.0,NEUTRAL,5,1 S&P 500 Stock on Our Buy List and 2 We Brush Off | LH vs. CRL: Which Stock Is the Better Value Option? | Charles River Labs (CRL) Pulled Back Due to AI Disruption Fears,,15.26,510023744.0,102.551,-5.87,-4.58,37.5,IGNORE
PSKY,https://www.tradingview.com/chart/?symbol=PSKY,Paramount Skydance Corporation,Communication Services,10.35,11583441920,2.2,-31.8,9.47,5.15,47.08,,,False,False,False,NO CLEAR ENTRY,False,59.63,NEUTRAL,5,DOJ cleared Paramount-Warner Bros. merger over staff objections | What’s News: Business & Finance | Justice Department Decision to Allow Paramount Deal Surprised Staff Investigators,345.0,11.91,16400374784.0,130.167,-0.77,-2.08,37.47,IGNORE
APD,https://www.tradingview.com/chart/?symbol=APD,"Air Products and Chemicals, Inc.",Basic Materials,281.96,62787043328,8.8,,-1.88,-5.97,40.31,292.78,271.87,False,True,True,BUY THE DIP,False,53.75,NEUTRAL,5,Did a US$70 Million Missouri Expansion Just Shift Air Products and Chemicals' (APD) Investment Narrative? | DOW vs. APD: Which Stock Is the Better Value Option? | Why You Should Add Air Products Stock to Your Portfolio Now,29.74,19.81,-3519237376.0,101.611,12.35,16.91,37.4,IGNORE
IP,https://www.tradingview.com/chart/?symbol=IP,International Paper Company,Consumer Cyclical,36.4,19274418176,13.4,,-1.59,16.91,68.69,33.23,39.03,True,False,False,NO CLEAR ENTRY,False,45.04,NEUTRAL,5,Is Ball Corporation Stock Underperforming the Dow? | 3 Mid-Cap Stocks We’re Skeptical Of | A Look At International Paper’s (IP) Valuation After A Year Of Weaker Share Price Performance,,13.59,1711250048.0,65.904,-16.04,-13.77,37.35,IGNORE
CNP,https://www.tradingview.com/chart/?symbol=CNP,"CenterPoint Energy, Inc.",Utilities,43.37,28371329024,1.9,6.7,-1.21,2.51,53.37,42.49,40.15,True,True,True,BULLISH TREND,False,66.98,POSITIVE,5,Is CenterPoint Energy (CNP ) Among the Best Energy Stocks Capitalizing on the Data Center Boom? | Are You Looking for a High-Growth Dividend Stock? | Ice Cube to Take Big3 League Public at $290 Million Valuation,26.61,20.83,-4945375232.0,215.591,9.56,11.38,37.31,IGNORE
NKE,https://www.tradingview.com/chart/?symbol=NKE,"NIKE, Inc.",Consumer Cyclical,45.54,67439595520,0.1,-34.8,-16.14,9.35,53.91,43.95,58.32,True,False,False,NO CLEAR ENTRY,False,45.72,NEUTRAL,5,"SpaceX nears $3 trillion market cap, topping Amazon and Microsoft | SpaceX Hits $2.5 Trillion. Retail Investors Bought as Much of It as the Entire Stock Market. | 3 Profitable Stocks with Open Questions",29.96,25.08,1313874944.0,79.333,16.02,4.84,37.31,IGNORE
AOS,https://www.tradingview.com/chart/?symbol=AOS,A. O. Smith Corporation,Industrials,60.56,8346901504,-1.9,-10.5,-8.28,4.47,59.77,60.45,67.14,True,False,False,NO CLEAR ENTRY,False,64.41,POSITIVE,5,Oppenheimer Remains Bullish on A. O. Smith (AOS) Despite Near-Term Demand Challenges | New Strong Sell Stocks for June 10th | New Strong Sell Stocks for June 5th,16.15,14.52,495612512.0,34.981,28.27,13.84,37.0,IGNORE
CVX,https://www.tradingview.com/chart/?symbol=CVX,Chevron Corporation,Energy,179.48,357451956224,2.3,-44.5,-7.98,-2.96,42.25,187.16,168.78,False,True,True,NO CLEAR ENTRY,False,48.95,NEUTRAL,5,"Chip stocks surge, oil slides closer to $80 on US-Iran deal, Fox to acquire Roku | Chevron Takes 70% Interest in Greek Offshore Exploration Block | Chevron Secures Strategic Entry Into Greece's Offshore Block 10",31.27,14.28,11776499712.0,23.989,6.64,5.93,36.57,IGNORE
HD,https://www.tradingview.com/chart/?symbol=HD,"The Home Depot, Inc.",Consumer Cyclical,336.535,335564668928,4.8,-4.3,-1.03,11.4,74.6,320.69,354.71,True,False,False,WATCH - OVERBOUGHT,False,59.0,NEUTRAL,5,"The Number That Could Test Walmart Stock | Home Depot (HD): Buy, Sell, or Hold Post Q1 Earnings? | The Retiree Who Chose $65,000 Instead of $120,000 and Ended Up Richer",23.9,20.89,10128249856.0,459.356,128.38,8.41,36.42,IGNORE
EXC,https://www.tradingview.com/chart/?symbol=EXC,Exelon Corporation,Utilities,46.67,47753121792,7.9,-0.3,-6.33,6.1,58.51,45.74,45.07,True,True,True,BULLISH TREND,False,55.92,NEUTRAL,5,Exelon Stock: Is EXC Underperforming the Utilities Sector? | Is Constellation Energy An Undervalued Stock Or A Value Trap? | Is Exelon’s Bigger 2026–2029 Grid Spend and Q1 Beat Altering The Investment Case For Exelon (EXC)?,17.1,15.36,-2807749888.0,174.794,9.76,11.21,36.12,IGNORE
XEL,https://www.tradingview.com/chart/?symbol=XEL,Xcel Energy Inc.,Utilities,79.085,49370357760,2.9,6.0,-2.39,2.26,42.38,,,False,False,False,NO CLEAR ENTRY,False,65.62,POSITIVE,5,ETR vs XEL: Which Electric Utility Stock Is a Better Investment Pick? | Xcel Energy (XEL) Stock After Strong One Year Rally Is The Price Still Justified | Truist Maintains Buy Rating on Xcel Energy (XEL),22.79,17.45,-7471625216.0,164.845,9.59,14.14,36.1,IGNORE
FOXA,https://www.tradingview.com/chart/?symbol=FOXA,Fox Corporation,Communication Services,52.12,21900109824,-8.6,-49.3,-9.37,-19.63,26.58,64.03,63.68,False,False,True,NO CLEAR ENTRY,False,50.3,NEUTRAL,5,"Stock market today: Dow hits record, S&P 500, Nasdaq soar as tech rallies amid US-Iran pact to reopen Hormuz | Fox's Roku deal shows media M&A is moving from content to control | Fox Stock Extends Slide to Second Day After Roku Deal",13.72,9.08,1406499968.0,67.867,15.2,10.56,36.07,IGNORE
FOX,https://www.tradingview.com/chart/?symbol=FOX,Fox Corporation,Communication Services,47.58,19992465408,-8.6,-49.3,-8.76,-17.78,27.92,57.46,57.26,False,False,True,NO CLEAR ENTRY,False,50.3,NEUTRAL,5,"Stock market today: Dow hits record, S&P 500, Nasdaq soar as tech rallies amid US-Iran pact to reopen Hormuz | Fox's Roku deal shows media M&A is moving from content to control | Fox Stock Extends Slide to Second Day After Roku Deal",12.52,8.39,1406499968.0,67.867,15.2,10.56,36.07,IGNORE
NRG,https://www.tradingview.com/chart/?symbol=NRG,"NRG Energy, Inc.",Utilities,135.13,28510601216,19.5,-85.6,-11.11,0.3,44.4,144.21,156.03,False,False,False,NO CLEAR ENTRY,False,65.52,POSITIVE,5,"NRG Energy Inc (NRG) Stock Price Target Raised. Get the Bigger Picture | NRG Energy (NRG) Surpasses Market Returns: Some Facts Worth Knowing | NRG Energy, Inc. (NRG) Is a Trending Stock: Facts to Know Before Betting on It",148.49,11.63,431624992.0,479.237,6.25,0.74,35.89,IGNORE
DPZ,https://www.tradingview.com/chart/?symbol=DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,322.4,10723627008,3.5,-4.6,-17.3,7.31,64.99,,,False,False,False,NO CLEAR ENTRY,False,59.14,NEUTRAL,5,Why Yum! Brands just sold the iconic Pizza Hut chain to LongRange Capital and Yum China | Yum Brands Slices Off Pizza Hut For $2.3 Billion. Shares Rise. | Is Domino’s (DPZ) Valuation Reset Revealing a Deeper Shift in Its Competitive Moat?,18.55,15.4,524712736.0,,,11.89,35.83,IGNORE
LMT,https://www.tradingview.com/chart/?symbol=LMT,Lockheed Martin Corporation,Industrials,535.03,123358461952,0.3,-11.5,-16.53,3.48,52.87,541.04,531.19,False,True,True,NO CLEAR ENTRY,False,48.19,NEUTRAL,5,"Trump Invokes Defense Production Act. GM, Lockheed Discuss Partnership. | Is Lockheed Martin Strengthening Its Sonar Defense Capabilities? | GM Is Not Just a Car Company. It’s Getting Into the Weapons Business.",25.93,16.67,3987124992.0,276.365,67.64,6.38,35.76,IGNORE
EL,https://www.tradingview.com/chart/?symbol=EL,The Estée Lauder Companies Inc.,Consumer Defensive,88.705,32093018112,4.6,-45.5,0.32,10.92,44.74,80.96,92.6,True,False,False,NO CLEAR ENTRY,False,71.85,POSITIVE,5,"Residence Acquires Influencer Agency  GateMaker | Ulta Beauty's Omnichannel Strategy Continues to Deliver Strong Results | Is e.l.f. Beauty, Inc. (ELF) A Good Stock To Buy Now?",,27.86,1807624960.0,232.908,-5.95,-1.67,35.25,IGNORE
INSM,https://www.tradingview.com/chart/?symbol=INSM,Insmed Incorporated,Healthcare,95.015,20594733056,229.6,,-34.29,-17.82,33.45,123.29,154.2,False,False,False,NO CLEAR ENTRY,False,78.01,POSITIVE,5,Stocks Rally on Hopes for a Near-term US-Iran Interim Peace Agreement | Stocks See Support from Hopes for a Near-term US-Iran Peace Agreement | Stocks See Support from Hopes for a Near-term US-Iran Agreement,,285.56,-606202112.0,105.336,-294.46,-144.44,35.24,IGNORE
CCI,https://www.tradingview.com/chart/?symbol=CCI,Crown Castle Inc.,Real Estate,87.79,38316118016,-4.8,,1.48,2.49,54.26,,,False,False,False,NO CLEAR ENTRY,False,61.99,POSITIVE,5,Crown Castle (CCI) Stock After Fiber Exit And Buyback Reset How Fair Is The New Tower Valuation | Is Crown Castle Inc. (CCI) A Good Stock To Buy Now? | American Tower vs. Crown Castle: Which Real Estate Stock Is a Better Buy in 2026?,37.04,29.65,1202875008.0,,,25.14,34.86,IGNORE
STT,https://www.tradingview.com/chart/?symbol=STT,State Street Corporation,Financial Services,172.52,47747850240,-2.8,-24.1,44.46,12.2,74.58,152.08,128.64,True,True,True,WATCH - OVERBOUGHT,False,54.4,NEUTRAL,5,How Is State Street's Stock Performance Compared to Other Financial Stocks? | Is State Street (STT) One of the Most Undervalued Quality Stocks to Invest In? | Sector Update: Financial Stocks Advance Late Afternoon,17.5,12.49,,,11.26,21.3,34.55,IGNORE
ARE,https://www.tradingview.com/chart/?symbol=ARE,"Alexandria Real Estate Equities, Inc.",Real Estate,52.165,9090766848,-11.5,,9.69,16.0,56.56,47.33,55.48,True,False,False,NO CLEAR ENTRY,False,58.02,NEUTRAL,5,"Is Alexandria Real Estate Stock Underperforming the Dow? | SpaceX initiated, Intel upgraded: Wall Street's top analyst calls | Alexandria Real Estate Equities Deepens Veteran Support As Shares Screen Undervalued",,-59.28,1408723072.0,66.509,-4.14,-36.14,34.19,IGNORE
KKR,https://www.tradingview.com/chart/?symbol=KKR,KKR & Co. Inc.,Financial Services,99.4962,92774391808,-6.6,,15.79,0.12,59.6,97.74,113.08,True,False,False,NO CLEAR ENTRY,False,72.62,POSITIVE,5,"KKR Targets AI Infrastructure And Advisory Growth With Helix And Crowe | Barclays Agrees to Acquire GoHenry U.K. Unit, Boost Youth Banking | Crowe LLP and KKR & Co. (KKR) Announce an Agreement",33.84,13.45,,69.029,7.66,11.68,34.11,IGNORE
DD,https://www.tradingview.com/chart/?symbol=DD,"DuPont de Nemours, Inc.",Basic Materials,48.505,19647348736,4.3,,7.26,-3.76,46.0,47.41,41.77,True,True,True,BULLISH TREND,False,48.68,NEUTRAL,5,"Here Are Monday’s Best Wall Street Analyst Research Calls: Accenture, Caesars Entertainment, Datadog, DuPont, EPAM Systems, Ferrari, Paychex, Rocket Lab, TeraWulf, and More | DuPont Achieves Renewable Power Milestone in US Healthcare Sites | DuPont de Nemours (DD) Stock Valuation Gap After Recent Pullback And PFAS Litigation Risks",127.64,18.54,-124750000.0,22.594,0.9,-0.42,33.84,IGNORE
DE,https://www.tradingview.com/chart/?symbol=DE,Deere & Company,Industrials,587.7848,158764957696,-11.1,-8.5,2.97,2.29,72.67,574.37,523.88,True,True,True,WATCH - OVERBOUGHT,False,59.17,NEUTRAL,5,Deere & Company (DE) Surged on Market Favour | How Did Wall Street Sleep Through CAT Stock's 150% Surge? | Spotting Winners: Deere (NYSE:DE) And Agricultural Machinery Stocks In Q1,33.26,25.72,1098749952.0,376.022,18.35,10.1,33.73,IGNORE
STZ,https://www.tradingview.com/chart/?symbol=STZ,"Constellation Brands, Inc.",Consumer Defensive,145.4,25041465344,-11.3,,-3.08,3.41,46.4,149.43,144.64,False,True,True,NO CLEAR ENTRY,False,55.8,NEUTRAL,5,Constellation Brands (STZ) Is Up 5.4% After Beer Drives 91% Of Sales In Fiscal 2026 | Constellation Brands (STZ) Stock Valuation After Analyst Updates And Strong Beer Segment In Fiscal 2026 Results | TD Cowen Trims Constellation Brands (STZ) Price Target on Higher Marketing Spend,15.13,11.71,2047600000.0,133.573,22.64,18.46,33.31,IGNORE
AWK,https://www.tradingview.com/chart/?symbol=AWK,"American Water Works Company, Inc.",Utilities,127.55,24908032000,5.7,-4.8,-7.66,1.25,58.38,127.63,130.83,False,False,False,NO CLEAR ENTRY,False,58.62,NEUTRAL,5,Are You Looking for a High-Growth Dividend Stock? | Is Recent Regulatory And Infrastructure Progress Altering The Investment Case For American Water Works Company (AWK)? | American Water Works Stock: Is AWK Underperforming the Utilities Sector?,22.58,19.45,-1896625024.0,142.33,10.22,21.17,32.79,IGNORE
SRE,https://www.tradingview.com/chart/?symbol=SRE,Sempra,Utilities,92.1651,60249006080,-3.9,13.7,-3.26,1.92,53.06,92.8,90.22,False,True,True,NO CLEAR ENTRY,False,62.83,POSITIVE,5,"Sempra (SRE) Subsidiary Places Louisiana Connector Project in Service | Sempra Poised Well for Growth on LNG and Utility Investments | Sempra’s New Debt, Texas Grid Wins, Port Arthur Milestone Might Change The Case For Investing In SRE",31.35,16.65,-28243374080.0,85.267,5.69,14.43,32.63,IGNORE
APO,https://www.tradingview.com/chart/?symbol=APO,"Apollo Global Management, Inc.",Financial Services,138.565,79885148160,-9.2,,34.51,2.68,65.01,125.78,127.77,True,True,False,BULLISH TREND,False,56.49,NEUTRAL,5,$1 Trillion Fund Manager Picks Texas Over Florida | $35B AI Infrastructure Platform Plan Affirms Broadcom Inc. (AVGO) As a Promising Growth Stock to Buy | The AI Boom's Next Bottleneck Is Electricity. These 3 Stocks Are Positioned to Power the Build-Out.,87.15,13.06,,101.267,8.49,3.66,32.47,IGNORE
MSTR,https://www.tradingview.com/chart/?symbol=MSTR,Strategy Inc,Technology,124.92,44136873984,11.9,,-15.32,-33.19,30.16,154.89,195.12,False,False,False,NO CLEAR ENTRY,False,64.92,POSITIVE,5,"How the bitcoin, ethereum playbook is evolving for Strategy and Bitmine | Bitcoin tops $66K after Middle East peace pact sparks rally | SGA Global Growth Strategy Holds Firm on Microsoft’s (MSFT) Long-Term Advantages",,28.0,-8699502592.0,18.094,-30.76,0.0,31.19,IGNORE
MOS,https://www.tradingview.com/chart/?symbol=MOS,The Mosaic Company,Basic Materials,22.27,7078445056,14.4,,-18.7,-0.81,48.05,23.07,26.43,False,False,False,NO CLEAR ENTRY,False,58.95,NEUTRAL,5,Mosaic Eyes Fertilizer Upside From China Trade Deal And Cycle Turnaround | Why Fertilizer Stocks Didn’t Sell Off on Iran Peace Deal Announcement | Mosaic (MOS) Down 5% Since Last Earnings Report: Can It Rebound?,159.07,11.92,-289787488.0,48.19,0.59,0.36,30.87,IGNORE
LYB,https://www.tradingview.com/chart/?symbol=LYB,LyondellBasell Industries N.V.,Basic Materials,62.37,20132085760,-6.3,-29.5,-11.34,-13.99,30.52,70.35,55.84,False,True,True,BUY THE DIP,False,68.38,POSITIVE,5,"How Q1 Earnings Beat And European Asset Sale At LyondellBasell (LYB) Has Changed Its Investment Story | Zacks.com featured highlights include LyondellBasell, Star Bulk, Cenovus and Nexa Resources | 4 High Earnings Yield Stocks to Add Value to Your Portfolio",,8.29,987000000.0,141.24,-6.01,-2.69,30.67,IGNORE
BLDR,https://www.tradingview.com/chart/?symbol=BLDR,"Builders FirstSource, Inc.",Industrials,78.95,8491851776,-10.1,,-9.27,7.3,60.26,79.19,104.43,False,False,False,NO CLEAR ENTRY,False,47.48,NEUTRAL,5,Builders FirstSource (BLDR) Stock Sinks As Market Gains: Here's Why | Builders FirstSource Board Resignation Puts Valuation And Governance In Focus | Five Below and Builders FirstSource have been highlighted as Zacks Bull and Bear of the Day,30.13,13.43,640900096.0,132.159,6.96,1.97,27.45,IGNORE
LEN,https://www.tradingview.com/chart/?symbol=LEN,Lennar Corporation,Consumer Cyclical,89.79,22115125248,-5.2,-31.5,-5.92,5.33,51.03,89.27,109.16,True,False,False,NO CLEAR ENTRY,False,49.03,NEUTRAL,5,"Lennar (LEN) Stock After Housing Sector Headwinds And Mixed Long Term Returns | Lennar Lowers 2026 Outlook As Mixed Results Test Housing Demand | Lennar Faces Limited Near-Term Improvement Amid Demand Headwinds, RBC Says",14.07,13.54,,28.481,7.37,4.93,25.97,IGNORE
SATS,https://www.tradingview.com/chart/?symbol=SATS,EchoStar Corporation,Communication Services,121.41,35186257920,-5.2,,6.19,-10.13,48.75,125.67,101.99,False,True,True,BUY THE DIP,False,50.97,NEUTRAL,5,"Why the SpaceX IPO Dragged AST SpaceMobile Down | SATS Stock: New Street Calls SpaceX Stake An ‘Attractive Proposition’ | Satellite Stocks Are Flying on SpaceX, Spectrum-Sale Hopes. Time Is Running Out.",,-1065.0,-457875616.0,515.06,-112.28,-97.56,25.78,IGNORE
FDXF,https://www.tradingview.com/chart/?symbol=FDXF,"FedEx Freight Holding Company, Inc.",Industrials,160.82,23947089920,-4.7,,6.5,,,,,False,False,False,NO DATA,False,60.65,POSITIVE,5,"FedEx Freight (FDXF) Stock After 19% Year To Date Gain Is Valuation Still Attractive | Stocks Climb Before the Open on U.S.-Iran Peace Hopes, PPI Data in Focus | Stocks Settle Sharply Lower on Escalating Middle East Tensions",35.35,30.71,,,,10.4,25.75,IGNORE
WBD,https://www.tradingview.com/chart/?symbol=WBD,"Warner Bros. Discovery, Inc.",Communication Services,26.665,66852802560,-1.0,,-3.07,-1.68,44.82,27.1,24.93,False,True,True,NO CLEAR ENTRY,False,70.4,POSITIVE,5,Paramount Skydance Wins DOJ Approval For Warner Bros. Discovery Merger | What’s News: Business & Finance | Justice Department Decision to Allow Paramount Deal Surprised Staff Investigators,,-3667.81,18466875392.0,96.318,-4.96,-4.67,25.38,IGNORE
