Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
WDC,https://www.tradingview.com/chart/?symbol=WDC,Western Digital Corporation,Technology,525.93,181278670848,45.5,482.9,100.67,13.36,63.89,428.89,244.66,True,True,True,BULLISH TREND,False,48.84,NEUTRAL,5,"Up 981%, Is Western Digital Stock Still a Buy? | Seagate, Western Digital Stocks Climb As Analysts Hike Price Targets | SNDK's New Business Model Boosts Profitability: Time to Buy the Stock?",31.44,29.55,2075000064.0,17.81,85.92,55.29,89.11,BUY SIGNAL
TRI,https://www.tradingview.com/chart/?symbol=TRI,Thomson Reuters Corporation,Industrials,83.9,36625608704,9.8,5.6,-23.03,-9.46,42.3,87.67,118.53,False,False,False,NO CLEAR ENTRY,False,52.06,NEUTRAL,5,Thomson Reuters (TRI) and Sterne Kessler Launch AI Patent Tool | Thomson Reuters' (TSE:TRI) Problems Go Beyond Weak Profit | Anthropic Expands Push Into Legal Industry With New AI Tools,24.11,16.59,1677874944.0,22.85,12.73,19.93,52.26,IGNORE
O,https://www.tradingview.com/chart/?symbol=O,Realty Income Corporation,Real Estate,60.005,55954214912,12.0,17.9,-6.38,-2.46,38.63,62.05,59.31,False,True,True,NO CLEAR ENTRY,False,54.83,NEUTRAL,5,"Why Own Rental Property When Dividend Income Can Pay You $10,000 a Month? | How to Replace a Registered Nurse’s Salary with $7,500 a Month in Dividend Income | Can One Realty Income Position Generate $33,000 a Year in Retirement?",49.18,34.86,1797902592.0,73.467,2.83,18.9,52.24,IGNORE
CTAS,https://www.tradingview.com/chart/?symbol=CTAS,Cintas Corporation,Industrials,176.75,70724198400,8.9,9.7,-11.72,4.23,54.53,172.22,187.19,True,False,False,NO CLEAR ENTRY,False,63.61,POSITIVE,5,1 Services Stock with Impressive Fundamentals and 2 We Question | ABM Industries Q2 Earnings Call Highlights | Cintas (CTAS) Valuation Check After Strong Q3 2026 Results And Raised Full Year Guidance,37.21,32.57,1508147456.0,60.943,41.3,17.57,52.24,IGNORE
TMO,https://www.tradingview.com/chart/?symbol=TMO,Thermo Fisher Scientific Inc.,Healthcare,473.45,175944187904,6.2,11.3,-7.07,-0.21,66.16,479.32,525.9,False,False,False,NO CLEAR ENTRY,False,54.02,NEUTRAL,5,ICON Stock Valuation vs Peers: Is ICLR Cheap Enough? | ICLR Earnings Reset: What the Accounting Probe Changed | The Bull Case For Thermo Fisher Scientific (TMO) Could Change Following AI-Enhanced Orbitrap Drug Discovery Launches – Learn Why,26.01,17.37,5520625152.0,82.903,13.52,15.15,52.17,IGNORE
FTV,https://www.tradingview.com/chart/?symbol=FTV,Fortive Corporation,Technology,60.625,18482200576,7.7,-12.4,7.7,-0.45,59.03,59.4,54.44,True,True,True,BULLISH TREND,False,61.8,POSITIVE,5,"Is It Time To Reassess Fortive (FTV) After Recent Share Price Strength | Cognex (CGNX) Down 1.9% Since Last Earnings Report: Can It Rebound? | Guidewire Q3 Earnings & Revenues Beat Estimates, Increase Y/Y",35.66,18.83,953612480.0,58.806,6.81,12.84,52.14,IGNORE
POOL,https://www.tradingview.com/chart/?symbol=POOL,Pool Corporation,Industrials,181.62,6618778112,6.2,2.1,-14.2,-3.92,50.38,198.58,243.26,False,False,False,NO CLEAR ENTRY,False,54.94,NEUTRAL,5,"Amazon–Corning AI deal, Marvell stock surges on S&P 500 inclusion | Campbell's Earnings Beat; Eli Lilly Obesity Drug Results | Stock Movers | Marvell Clears Profit Test and Joins S&P 500",16.71,15.09,224066624.0,140.423,34.24,7.58,52.0,IGNORE
DG,https://www.tradingview.com/chart/?symbol=DG,Dollar General Corporation,Consumer Defensive,105.625,23299463168,3.4,12.4,-27.07,-9.31,48.69,113.58,120.01,False,False,False,NO CLEAR ENTRY,False,53.82,NEUTRAL,5,Dollar General’s fast delivery offering helps lift sales | Driverless Trucks Are Here—and They’re Delivering Bags of Doritos | Turnaround Stories and Shorting Stocks,14.94,13.2,1882562304.0,178.649,18.91,3.63,51.81,IGNORE
TRGP,https://www.tradingview.com/chart/?symbol=TRGP,Targa Resources Corp.,Energy,264.39,56749703168,-10.2,142.9,13.2,4.73,40.23,252.97,201.32,True,True,True,BULLISH TREND,False,52.73,NEUTRAL,5,Is ONEOK Stock Underperforming the Nasdaq? | Possible Bearish Signals With Targa Resources Insiders Disposing Stock | Bill Nygren's Strategic Moves: A Closer Look at Netflix Inc's 1.51% Portfolio Impact,26.98,21.49,-318550016.0,585.249,74.1,12.87,51.72,IGNORE
PM,https://www.tradingview.com/chart/?symbol=PM,Philip Morris International Inc.,Consumer Defensive,174.94,272654286848,9.1,-9.3,1.88,2.24,24.08,170.82,164.0,True,True,True,BULLISH TREND,False,59.63,NEUTRAL,5,"3 Market-Beating Stocks to Consider Right Now | Morgan Stanley Raises Philip Morris (PM) Target on Confidence in Zyn and IQOS Growth | Altria and Philip Morris Are Both Dividend Giants, But Barchart Data Shows 1 Stock Is a Much Stronger Buy Here",24.64,19.15,8575249920.0,,,26.74,51.67,IGNORE
UBER,https://www.tradingview.com/chart/?symbol=UBER,"Uber Technologies, Inc.",Technology,70.61,143742402560,14.5,-84.6,-4.37,-7.98,35.11,73.61,83.05,False,False,False,NO CLEAR ENTRY,False,63.39,POSITIVE,5,Update: Market Chatter: Uber's Delivery Hero Pursuit Faces Challenge From Saudi Startup | Uber Delivery Hero Dispute Puts Expansion And Valuation Thesis Under Scrutiny | Update: Market Chatter: Uber Technologies Opens Waitlist for Wayve Robotaxis Ahead of UK Launch,17.52,16.16,6536625152.0,48.113,35.31,15.91,51.67,IGNORE
DECK,https://www.tradingview.com/chart/?symbol=DECK,Deckers Outdoor Corporation,Consumer Cyclical,110.25,15311626240,9.6,-4.8,5.68,7.33,74.44,104.13,103.32,True,True,True,WATCH - OVERBOUGHT,False,55.32,NEUTRAL,5,"Deckers Outdoor Corporation (DECK) is Attracting Investor Attention: Here is What You Should Know | Carriage Services, Deckers, and RE/MAX Shares Plummet, What You Need To Know | How The Deckers Outdoor (DECK) Investment Story Is Shifting Without Fresh Analyst Price Targets",15.71,13.29,858725120.0,15.01,40.86,18.71,51.63,IGNORE
AVY,https://www.tradingview.com/chart/?symbol=AVY,Avery Dennison Corporation,Consumer Cyclical,153.35,11729801216,7.0,4.3,-12.54,-6.76,44.63,162.96,171.16,False,False,False,NO CLEAR ENTRY,False,49.46,NEUTRAL,5,1 Value Stock with Exciting Potential and 2 Facing Headwinds | Avery Dennison and TEXAID RFID pilot triples textile sorting speed | Are Wall Street Analysts Predicting Avery Dennison Stock Will Climb or Sink?,17.27,13.73,809049984.0,164.751,30.86,7.66,51.56,IGNORE
RCL,https://www.tradingview.com/chart/?symbol=RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,274.92,73732169728,11.3,28.9,-4.89,-1.61,63.86,269.57,289.41,True,False,False,NO CLEAR ENTRY,False,60.46,POSITIVE,5,"Toast and Robinhood Markets have been highlighted as Zacks Bull and Bear of the Day | Delta and Other Airline Stocks Are Under Pressure After a Sector-Wide Profit Warning | Is Lindblad Expeditions Holdings, Inc. (LIND) A Good Stock To Buy Now?",16.78,13.74,-194875008.0,217.312,49.58,24.36,51.54,IGNORE
CCL,https://www.tradingview.com/chart/?symbol=CCL,Carnival Corporation Ltd.,Consumer Cyclical,27.085,37516505088,6.1,,3.26,0.93,63.16,26.52,28.22,True,False,False,NO CLEAR ENTRY,False,62.42,POSITIVE,5,Toast and Robinhood Markets have been highlighted as Zacks Bull and Bear of the Day | 1 of Wall Street’s Favorite Stocks for Long-Term Investors and 2 We Ignore | Freedom Broker Initiates Coverage of Carnival Corporation (CCL) with Bullish View,11.93,10.4,2174000128.0,203.901,27.85,11.48,51.54,IGNORE
CHD,https://www.tradingview.com/chart/?symbol=CHD,"Church & Dwight Co., Inc.",Consumer Defensive,95.58,22637946880,0.2,2.2,-6.26,2.1,46.15,94.7,91.27,True,True,True,BULLISH TREND,False,63.15,POSITIVE,5,"3 Cash-Producing Stocks with Warning Signs | Is It Time To Reconsider Church & Dwight (CHD) After Recent Share Price Weakness? | Church & Dwight Well Positioned for Growth Despite Macro Headwinds, RBC Says",31.43,23.79,1128824960.0,56.794,16.78,11.81,51.5,IGNORE
GPN,https://www.tradingview.com/chart/?symbol=GPN,Global Payments Inc.,Industrials,65.405,17891112960,63.1,,-12.56,-6.74,41.13,69.24,76.38,False,False,False,NO CLEAR ENTRY,False,48.54,NEUTRAL,5,Assessing Global Payments (GPN) Valuation As Shares Track A Weak Multi Period Performance | Is the Options Market Predicting a Spike in Global Payments Stock? | Stocks Retreat as US-Iran Peace Hopes in Doubt,24.05,4.04,7124387840.0,95.593,2.94,-7.97,51.48,IGNORE
ON,https://www.tradingview.com/chart/?symbol=ON,ON Semiconductor Corporation,Technology,121.635,47292076032,4.7,,105.36,20.9,59.2,96.76,65.83,True,True,True,BULLISH TREND,False,68.91,POSITIVE,5,"The Price of Perfection For Analog Devices Stock | Latest News In Electric Vehicles - Innovative Tool Enhances Design Efficiency for Onsemi Solutions | Amkor and onsemi Shares Plummet, What You Need To Know",89.44,28.52,1282174976.0,44.337,7.49,9.46,51.46,IGNORE
HAS,https://www.tradingview.com/chart/?symbol=HAS,"Hasbro, Inc.",Consumer Cyclical,83.6,11828621312,12.7,98.6,-12.0,-13.46,26.99,91.15,84.84,False,False,True,NO CLEAR ENTRY,False,59.91,NEUTRAL,5,"1 S&P 500 Stock Worth Your Attention and 2 We Brush Off | How The Hasbro (HAS) Investment Narrative Is Evolving Without New Analyst Catalysts | Best Consumer Dividend Stocks to Buy Now: HAS, KVUE, MOV",,13.03,547924992.0,574.488,-23.32,-4.62,51.29,IGNORE
PKG,https://www.tradingview.com/chart/?symbol=PKG,Packaging Corporation of America,Consumer Cyclical,220.765,19669862400,10.6,-15.5,-0.33,-1.19,64.47,214.98,212.18,True,True,True,BULLISH TREND,False,59.45,NEUTRAL,5,"A Look At Packaging Corporation Of America (PKG) Valuation After Recent Mixed Share Performance | Amcor (AMCR) Down 5.7% Since Last Earnings Report: Can It Rebound? | NVIDIA, Marriott, and PCA Just Delivered Big News for Income Investors",26.86,18.02,391424992.0,95.185,16.31,8.04,51.21,IGNORE
PNR,https://www.tradingview.com/chart/?symbol=PNR,Pentair plc,Industrials,73.76,11920024576,2.6,13.0,-19.76,-6.59,51.56,80.82,97.87,False,False,False,NO CLEAR ENTRY,False,48.47,NEUTRAL,5,AI Data Center Supplier Fluence Soars On Nvidia Partnership | A Look At Pentair (PNR) Valuation After Recent Share Price Weakness | Pentair Stock Outlook: Is Wall Street Bullish or Bearish?,18.53,12.69,574212480.0,54.634,17.61,15.97,50.93,IGNORE
EQR,https://www.tradingview.com/chart/?symbol=EQR,Equity Residential,Real Estate,67.4,26041743360,2.5,-64.6,9.71,2.34,63.62,63.83,61.7,True,True,True,BULLISH TREND,False,59.65,NEUTRAL,5,"Equity Residential Merger With AvalonBay Reshapes Scale Valuation And Outlook | Wolfe Research upgrades AvalonBay, Equity Residential on merger synergy and value | Invitation Home (INVH) Up 2.1% Since Last Earnings Report: Can It Continue?",26.96,41.55,1416540928.0,78.42,8.67,30.63,50.77,IGNORE
WFC,https://www.tradingview.com/chart/?symbol=WFC,Wells Fargo & Company,Financial Services,81.48,249344245760,5.7,15.1,3.95,3.52,77.12,79.04,83.32,True,False,False,WATCH - OVERBOUGHT,False,50.79,NEUTRAL,5,"Blue Owl Fund Hit by Redemptions Set to Sell $500 Million Bond | Big Banks Eye Tokenized Deposits as Stablecoin Competition Heats Up | Wells Fargo Insiders Sell US$10m Of Stock, Possibly Signalling Caution",12.59,10.32,,,12.03,26.74,50.66,IGNORE
TSN,https://www.tradingview.com/chart/?symbol=TSN,"Tyson Foods, Inc.",Consumer Defensive,57.44,20226312192,4.4,3602.2,-5.55,-14.74,21.1,63.88,58.45,False,False,True,NO CLEAR ENTRY,False,59.5,NEUTRAL,5,Tyson Foods makes another executive change as Wes Morris takes COO role | Goldman Sachs Adds 4 Companies to US Conviction List With Huge Double-Digit Upside Potential | A Look At Tyson Foods (TSN) Valuation After Earnings Beat And Goldman Sachs Conviction List Addition,45.23,12.62,1029000000.0,44.41,2.62,0.81,50.66,IGNORE
CARR,https://www.tradingview.com/chart/?symbol=CARR,Carrier Global Corporation,Industrials,67.64,56180457472,2.4,-40.7,15.6,0.62,59.2,62.73,59.14,True,True,True,BULLISH TREND,False,65.8,POSITIVE,5,"Carrier Global (CARR) Is Up 7.4% After Earnings Beat And Maintained Dividend Amid HVAC Headwinds | Carrier Digital Leadership Award Adds Weight To Smarter Building Thesis | When Trump Cuts Tariffs on Farm and Construction Equipment, These 5 Stocks Win Big",45.09,21.13,849750016.0,91.102,9.91,5.99,50.61,IGNORE
TGT,https://www.tradingview.com/chart/?symbol=TGT,Target Corporation,Consumer Defensive,122.835,55790563328,6.7,-24.7,3.21,-1.5,48.92,124.02,104.32,False,True,True,NO CLEAR ENTRY,False,58.89,NEUTRAL,5,"Is Costco's Digital Surge Making It a Bigger Retail Winner? | Walmart's E-commerce Improves 26%: Is Margin Expansion Next? | 'Don't Wait For Perfect,' Founder Says After $20K Pizza Idea Became A Million-Dollar Brand — 'Start Small, Get Your Product In Front Of Real People'",16.23,13.8,3141250048.0,117.548,22.02,3.24,50.56,IGNORE
TT,https://www.tradingview.com/chart/?symbol=TT,Trane Technologies plc,Industrials,459.96,101676670976,6.0,-2.1,7.83,-1.87,50.39,460.67,427.14,False,True,True,NO CLEAR ENTRY,False,54.74,NEUTRAL,5,A Look At Trane Technologies (TT) Valuation After Recent Share Price Cooling | Trane Technologies (TT) Launches Montréal AI Lab for Autonomous Climate Solutions | Trane Technologies (TT) Stock Moves -1.49%: What You Should Know,35.08,27.02,2662362624.0,53.597,36.63,13.41,50.53,IGNORE
SWKS,https://www.tradingview.com/chart/?symbol=SWKS,"Skyworks Solutions, Inc.",Technology,77.855,11709856768,-1.0,-44.9,42.06,20.74,58.97,65.71,65.22,True,True,True,BULLISH TREND,False,59.98,NEUTRAL,5,Skyworks Solutions (SWKS)'s Technical Outlook is Bright After Key Golden Cross | A Look At Skyworks Solutions (SWKS) Valuation As Shares Show Mixed Recent Performance | Is Skyworks (SWKS) Quietly Recasting Its Investment Story Around AI Connectivity And Balance Sheet Precision?,32.44,15.13,687837504.0,20.632,6.17,8.93,50.25,IGNORE
D,https://www.tradingview.com/chart/?symbol=D,"Dominion Energy, Inc.",Utilities,66.3401,58346950656,23.1,-10.2,6.51,8.76,47.3,63.34,60.28,True,True,True,BULLISH TREND,False,56.95,NEUTRAL,5,AI Needs Power: 5 Dividend Stocks Quietly Funding the Datacenter Boom | How Is American Electric Power's Stock Performance Compared to Other Utility Stocks? | NextEra Dominion Deal Links Scale Employee Protections And Virginia Storage Goals,19.57,17.39,-9948250112.0,154.901,9.79,16.93,50.21,IGNORE
KMB,https://www.tradingview.com/chart/?symbol=KMB,Kimberly-Clark Corporation,Consumer Defensive,98.27,32619778048,2.7,17.9,-3.14,0.06,58.73,96.16,104.03,True,False,False,NO CLEAR ENTRY,False,61.39,POSITIVE,5,Traders Ran for Cover (and Kleenex) | Jim Cramer Says He Likes “Kimberly-Clark Because It’s Merging With Kenvue” | Is It Time To Reassess Kimberly-Clark (KMB) After Its 28.5% Share Price Slide?,19.01,12.97,1054625024.0,371.264,111.73,12.8,50.21,IGNORE
DLTR,https://www.tradingview.com/chart/?symbol=DLTR,"Dollar Tree, Inc.",Consumer Defensive,109.015,20949913600,7.2,9.5,-5.9,12.67,69.96,100.87,109.34,True,False,False,NO CLEAR ENTRY,False,51.04,NEUTRAL,5,Dollar Tree expands service many customers can’t afford | Five Below Down 12% Post Earnings—Is the Selloff Overdone? | The Market Has Ollie’s Bargain Outlet Completely Wrong,17.5,14.28,1443624960.0,216.518,33.98,6.51,50.18,IGNORE
REGN,https://www.tradingview.com/chart/?symbol=REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,613.02,64268427264,19.0,-7.2,-21.45,-13.42,43.83,703.43,694.27,False,False,True,NO CLEAR ENTRY,False,47.34,NEUTRAL,5,A Look At Regeneron Pharmaceuticals (REGN) Valuation After Expanded CytomX Partnership And Positive Lynozyfic Trial Results | Parabilis eyes $475m IPO to push lead asset into Phase III | REGN Expands Cancer Deal With CytomX for Bispecific Therapeutics,14.96,11.4,3273349888.0,8.612,14.55,29.65,50.09,IGNORE
PEG,https://www.tradingview.com/chart/?symbol=PEG,Public Service Enterprise Group Incorporated,Utilities,77.995,38866579456,19.4,25.4,-6.45,0.21,54.79,79.72,80.57,False,False,False,NO CLEAR ENTRY,False,52.73,NEUTRAL,5,AI Needs Power: 5 Dividend Stocks Quietly Funding the Datacenter Boom | $500 Million Senior Notes Offering Bodes Well for Public Service Enterprise Group (PEG) | How The Story Is Evolving For Public Service Enterprise Group (PEG) With A Steady Outlook,17.26,16.61,-171750000.0,141.01,13.44,17.69,49.92,IGNORE
FOXA,https://www.tradingview.com/chart/?symbol=FOXA,Fox Corporation,Communication Services,67.265,28263831552,-8.6,-49.3,13.51,7.3,54.87,63.54,63.56,True,True,False,BULLISH TREND,False,67.68,POSITIVE,5,"Assessing Fox Corp. (FOXA) Valuation As 2026 World Cup Advertising Upside Draws Attention | FIFA World Cup: Deutsche Bank says these are the best stocks to own | The Dealmaking 3: World Cup on Fox, WNBA’s Historic CBA, Knicks Give Back",17.7,11.84,1406499968.0,67.867,15.2,10.56,49.86,IGNORE
FOX,https://www.tradingview.com/chart/?symbol=FOX,Fox Corporation,Communication Services,60.08,25244794880,-8.6,-49.3,11.18,6.34,54.02,57.05,57.17,True,True,False,BULLISH TREND,False,67.68,POSITIVE,5,"Assessing Fox Corp. (FOXA) Valuation As 2026 World Cup Advertising Upside Draws Attention | FIFA World Cup: Deutsche Bank says these are the best stocks to own | The Dealmaking 3: World Cup on Fox, WNBA’s Historic CBA, Knicks Give Back",15.81,11.39,1406499968.0,67.867,15.2,10.56,49.86,IGNORE
CPRT,https://www.tradingview.com/chart/?symbol=CPRT,"Copart, Inc.",Industrials,31.2299,30084026368,2.1,2.3,-16.88,-7.82,35.36,32.98,39.11,False,False,False,NO CLEAR ENTRY,False,59.07,NEUTRAL,5,3 S&P 500 Stocks with Solid Fundamentals | How Is Copart’s Stock Performance Compared to Other Industrial Stocks? | Is It Time To Revisit Copart (CPRT) After A 36% One Year Share Price Decline,19.4,18.52,999977152.0,1.059,17.61,33.48,49.83,IGNORE
CVX,https://www.tradingview.com/chart/?symbol=CVX,Chevron Corporation,Energy,189.33,377069207552,2.3,-44.5,0.86,4.69,42.04,188.9,167.96,True,True,True,BULLISH TREND,False,66.31,POSITIVE,5,Matador Enhances Natural Gas Marketing Through Strategic Agreements | Want Income? Buy These 3 Top Energy Dividend Stocks Now | Middle East LNG Shock Strengthens Cheniere's Contracting Case,33.04,15.07,11776499712.0,23.989,6.64,5.93,49.75,IGNORE
FITB,https://www.tradingview.com/chart/?symbol=FITB,Fifth Third Bancorp,Financial Services,51.97,47101014016,33.0,-78.9,11.62,4.63,71.93,49.26,46.56,True,True,True,WATCH - OVERBOUGHT,False,60.05,POSITIVE,5,NYSE Move And New Digital Tools Could Be A Game Changer For Fifth Third Bancorp (FITB) | MarketBeat Week in Review – 06/01 - 06/05 | Northern Trust Stock Touched a New 52-Week High: Is More Upside Left?,17.5,10.56,,,7.97,24.13,49.55,IGNORE
ETR,https://www.tradingview.com/chart/?symbol=ETR,Entergy Corporation,Utilities,108.45,49657827328,12.0,1.2,4.2,-3.19,46.91,112.37,99.04,False,True,True,NO CLEAR ENTRY,False,56.49,NEUTRAL,5,"Barclays Reiterates Overweight Rating on Entergy Corp. (ETR) | Dear Future ERock Stock Fans, Mark Your Calendars for June 10 | JP Morgan’s Analyst Focus List for June Has 5 Top Passive Income Dividend Picks",27.67,21.45,-3913097728.0,192.883,10.75,13.41,49.42,IGNORE
ITW,https://www.tradingview.com/chart/?symbol=ITW,Illinois Tool Works Inc.,Industrials,253.61,72963596288,4.6,11.8,-7.73,-0.75,59.1,258.4,258.12,False,False,True,NO CLEAR ENTRY,False,49.42,NEUTRAL,5,Is Illinois Tool Works Inc. (ITW) A Good Stock To Buy Now? | Illinois Tool Works Insider Ups Holding During Year | Is Illinois Tool Works Stock Underperforming the S&P 500?,23.55,20.84,2215749888.0,283.22,96.85,19.32,49.25,IGNORE
TTD,https://www.tradingview.com/chart/?symbol=TTD,"The Trade Desk, Inc.",Communication Services,19.605,9216474112,11.8,-20.0,-31.36,-16.54,37.53,22.09,35.09,False,False,False,NO CLEAR ENTRY,False,50.23,NEUTRAL,5,2 Software Stocks to Keep an Eye On and 1 We Turn Down | Trade Desk Is Down 44% This Year and AppLovin Is Down 17%. Are Ad-Tech Stocks Dead Money in 2026? | Trade Desk Agoda Deal Opens Asia Pacific Travel Data Opportunity For Investors,22.28,9.12,569112640.0,17.264,16.74,14.57,49.12,IGNORE
HCA,https://www.tradingview.com/chart/?symbol=HCA,"HCA Healthcare, Inc.",Healthcare,359.155,79674875904,4.3,10.9,-34.02,-16.28,13.54,436.91,460.6,False,False,False,NO CLEAR ENTRY,False,56.86,NEUTRAL,5,HCA Healthcare (HCA) Reports Q1 2026 Financial Growth With $19.1B in Revenue | Are Options Traders Betting on a Big Move in HCA Healthcare Stock? | HCA Healthcare Cigna Pact And Clinic Expansion Reshape Growth And Valuation Story,12.37,10.85,5726000128.0,,,8.89,49.05,IGNORE
PAYX,https://www.tradingview.com/chart/?symbol=PAYX,"Paychex, Inc.",Technology,99.06,35492294656,19.9,9.1,2.07,6.44,60.39,92.47,106.02,True,False,False,NO CLEAR ENTRY,False,55.68,NEUTRAL,5,How Is Paychex's Stock Performance Compared to Other Software Stocks | Paychex Shift To Broader HCM Platform Reframes Growth And Risk Profile | DocuSign (DOCU) Q1 Earnings and Revenues Beat Estimates,21.87,16.79,,124.91,,26.63,49.05,IGNORE
