Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
NVDA,https://www.tradingview.com/chart/?symbol=NVDA,NVIDIA Corporation,Technology,218.16,5284053385216,85.2,214.5,19.17,11.0,35.27,202.91,188.41,True,True,True,BULLISH TREND,False,68.52,POSITIVE,5,Broadcom's sell-off just entered megacap history | Is OpenAI coming for Tesla's robotics business? | NVIDIA (NVDA): The Most Promising Stock to Buy Right Now,33.41,17.27,46335873024.0,6.555,114.29,62.97,88.58,BUY SIGNAL
PEG,https://www.tradingview.com/chart/?symbol=PEG,Public Service Enterprise Group Incorporated,Utilities,77.84,38779371520,19.4,25.4,-6.51,-2.37,50.42,79.79,80.61,False,False,False,NO CLEAR ENTRY,False,45.08,NEUTRAL,5,Why Is PSEG (PEG) Down 2% Since Last Earnings Report? | Public Service Enterprise (PEG) Sees a $3 Price Target Cut at Truist | Analyst Loweres Public Service Enterprise Group (PEG) Price Target by $5,17.22,16.57,-171750000.0,141.01,13.44,17.69,49.31,IGNORE
ITW,https://www.tradingview.com/chart/?symbol=ITW,Illinois Tool Works Inc.,Industrials,250.17,71996923904,4.6,11.8,-12.31,-1.69,48.93,258.74,258.16,False,False,True,NO CLEAR ENTRY,False,48.63,NEUTRAL,5,Illinois Tool Works Insider Ups Holding During Year | Is Illinois Tool Works Stock Underperforming the S&P 500? | 3 Reasons ITW is Risky and 1 Stock to Buy Instead,23.26,20.56,2215749888.0,283.22,96.85,19.32,49.19,IGNORE
SYK,https://www.tradingview.com/chart/?symbol=SYK,Stryker Corporation,Healthcare,299.83,114943057920,2.6,14.2,-21.28,1.55,45.27,317.55,353.53,False,False,False,NO CLEAR ENTRY,False,52.88,NEUTRAL,5,Stryker Launches TPX HD Power Tool for Complex Orthopedic Procedures | Stryker Unveils TPX HD As Stock Trades Below Analyst Targets | The Cooper Companies Gears Up to Post Q2 Earnings: What's in Store?,34.7,17.93,4359875072.0,66.295,15.2,13.21,49.08,IGNORE
VZ,https://www.tradingview.com/chart/?symbol=VZ,Verizon Communications Inc.,Communication Services,45.265,189006675968,2.9,4.3,-10.26,-4.38,35.79,47.45,43.34,False,True,True,NO CLEAR ENTRY,False,59.67,NEUTRAL,5,What's justifying SpaceX's $2T valuation target ahead of IPO? | US Supreme Court backs FCC in clash with wireless carriers over fines | How to Maximize Dividend Income in Retirement Before RMDs Change the Math,11.04,8.59,19608500224.0,192.045,17.2,12.46,49.07,IGNORE
MRK,https://www.tradingview.com/chart/?symbol=MRK,"Merck & Co., Inc.",Healthcare,119.4,294884704256,4.9,,0.0,5.52,60.0,116.13,102.85,True,True,True,BULLISH TREND,False,64.38,POSITIVE,5,"Why Is Pfizer (PFE) Down 4.5% Since Last Earnings Report? | Sanofi Stock Falls 6% in 3 Months: Should You Buy, Sell or Hold? | BioLife Solutions Leads 3 Stocks Estimated To Be Trading Below Fair Value",33.54,12.48,14049250304.0,106.936,18.94,13.59,48.85,IGNORE
CLX,https://www.tradingview.com/chart/?symbol=CLX,The Clorox Company,Consumer Defensive,89.25,10792230912,0.1,2.7,-23.04,3.63,44.78,96.22,107.13,False,False,False,NO CLEAR ENTRY,False,56.78,NEUTRAL,5,"3 Reasons to Sell CLX and 1 Stock to Buy Instead | Stocks Set to Open Higher as AI Optimism Overshadows Fresh U.S.-Iran Hostilities, Jobs Data Awaited | Clorox CEO Search Puts Leadership And Recovery Efforts Under The Spotlight",14.51,14.18,62750000.0,4876.087,546.1,11.18,48.84,IGNORE
HCA,https://www.tradingview.com/chart/?symbol=HCA,"HCA Healthcare, Inc.",Healthcare,362.03,80312664064,4.3,10.9,-33.4,-15.57,2.05,441.57,460.99,False,False,False,NO CLEAR ENTRY,False,53.05,NEUTRAL,5,Are Options Traders Betting on a Big Move in HCA Healthcare Stock? | HCA Healthcare Cigna Pact And Clinic Expansion Reshape Growth And Valuation Story | 1 Large-Cap Stock Worth Your Attention and 2 We Avoid,12.48,10.92,5726000128.0,,,8.89,48.74,IGNORE
CTAS,https://www.tradingview.com/chart/?symbol=CTAS,Cintas Corporation,Industrials,179.575,71854579712,8.9,9.7,-10.02,6.39,73.37,171.97,187.56,True,False,False,WATCH - OVERBOUGHT,False,49.79,NEUTRAL,5,Is Cintas Stock Underperforming the S&P 500? | Tech Stocks Aren't The Only Avenue to Big Gains | 2 Large-Cap Stocks to Target This Week and 1 We Ignore,37.97,33.09,1508147456.0,60.943,41.3,17.57,48.73,IGNORE
HOOD,https://www.tradingview.com/chart/?symbol=HOOD,"Robinhood Markets, Inc.",Financial Services,86.02,77461446656,15.1,2.7,4.63,11.67,55.8,78.0,103.41,True,False,False,NO CLEAR ENTRY,False,59.92,NEUTRAL,5,Broker stocks rally as FINRA scraps $25K day-trading rule | 3 Reasons We Love Robinhood (HOOD) | Robinhood Expands Wealth Push With Advisor Network & AI Tools,41.76,31.32,,140.483,21.46,41.12,48.69,IGNORE
XYL,https://www.tradingview.com/chart/?symbol=XYL,Xylem Inc.,Industrials,109.65,26063091712,2.7,14.5,-14.93,-5.42,52.32,116.53,132.6,False,False,False,NO CLEAR ENTRY,False,60.26,POSITIVE,5,2 Industrials Stocks with Promising Prospects and 1 Facing Headwinds | Why Is Xylem (XYL) Down 4.6% Since Last Earnings Report? | 2 Oversold Stocks Primed to Rebound and 1 We Avoid,27.34,18.0,959124992.0,18.354,8.72,10.79,48.67,IGNORE
VTRS,https://www.tradingview.com/chart/?symbol=VTRS,Viatris Inc.,Healthcare,15.925,18545502208,8.1,,9.99,3.36,34.06,15.03,12.49,True,True,True,BULLISH TREND,False,52.31,NEUTRAL,5,"How Is Zoetis’ Stock Performance Compared to Other Healthcare Stocks? | Opus Genetics Touts Retinal Gene Therapy Pipeline, September BEST1 Data Catalyst | Assessing Viatris (VTRS) Valuation After FDA Review Acceptance For Fast Acting Non Opioid Meloxicam",,5.95,2238337536.0,99.675,-1.96,-2.04,48.53,IGNORE
SHW,https://www.tradingview.com/chart/?symbol=SHW,The Sherwin-Williams Company,Basic Materials,298.8351,73703383040,6.8,7.5,-13.82,-4.11,40.91,317.76,335.84,False,False,False,NO CLEAR ENTRY,False,57.74,NEUTRAL,5,"UBS Lowers Sherwin-Williams (SHW) Target as Housing Headwinds Persist | Broadcom downgraded, UnitedHealth upgraded: Wall Street's top analyst calls | Here Are Thursday’s Top Wall Street Analyst Research Calls: Broadcom, CMS Energy, Commercial Metals, FedEx Freight, Medtronic, Murphy Oil, Sherwin-Williams, TeraWulf, and More",28.71,22.6,2140024960.0,329.521,60.72,10.86,48.52,IGNORE
WAT,https://www.tradingview.com/chart/?symbol=WAT,Waters Corporation,Healthcare,378.255,37139292160,91.4,,18.56,10.36,75.75,328.91,341.64,True,True,False,WATCH - OVERBOUGHT,False,49.81,NEUTRAL,5,Why Is Waters (WAT) Up 8.7% Since Last Earnings Report? | Are Wall Street Analysts Bullish on Waters Corporation Stock? | Waters' (NYSE:WAT) Anemic Earnings Might Be Worse Than You Think,48.12,22.97,-502370624.0,36.634,5.21,11.93,48.38,IGNORE
DLTR,https://www.tradingview.com/chart/?symbol=DLTR,"Dollar Tree, Inc.",Consumer Defensive,110.08,21154578432,7.2,9.5,-6.59,17.49,72.3,100.78,109.39,True,True,False,WATCH - OVERBOUGHT,False,57.86,NEUTRAL,5,"5 Must-Read Analyst Questions From Dollar Tree’s Q1 Earnings Call | Broadcom downgraded, UnitedHealth upgraded: Wall Street's top analyst calls | Five Below's Beat-And-Raise Quarter May End Its Growth Trajectory",17.67,14.42,1443624960.0,216.518,33.98,6.51,48.33,IGNORE
FANG,https://www.tradingview.com/chart/?symbol=FANG,"Diamondback Energy, Inc.",Energy,204.18,57438547968,4.2,-98.4,16.88,-0.43,53.78,195.96,162.79,True,True,True,BULLISH TREND,False,54.84,NEUTRAL,5,Jim Cramer Says He Is a “Huge Believer” in Bloom Energy | Why Is Diamondback (FANG) Down 1.8% Since Last Earnings Report? | Diamondback Energy (FANG) Is On Jim Cramer’s Radar When It Comes To Oil Stocks,206.24,11.66,1397250048.0,32.594,0.47,1.96,48.24,IGNORE
CARR,https://www.tradingview.com/chart/?symbol=CARR,Carrier Global Corporation,Industrials,68.34,56761864192,2.4,-40.7,12.28,6.48,54.69,62.3,59.13,True,True,True,BULLISH TREND,False,61.53,POSITIVE,5,"When Trump Cuts Tariffs on Farm and Construction Equipment, These 5 Stocks Win Big | Is Trane Technologies Stock Underperforming the Nasdaq? | Stock Indexes Post New Record Highs Amid AI Enthusiasm",45.56,21.35,849750016.0,91.102,9.91,5.99,48.17,IGNORE
PSX,https://www.tradingview.com/chart/?symbol=PSX,Phillips 66,Energy,185.92,74541834240,6.9,-56.8,13.69,3.89,68.81,171.84,147.16,True,True,True,BULLISH TREND,False,45.98,NEUTRAL,5,Why Is Marathon Petroleum (MPC) Up 8.7% Since Last Earnings Report? | Is Paramount Resources (PRMRF) Outperforming Other Oils-Energy Stocks This Year? | Delek Surges 149% in a Year: How to Approach the Stock?,18.37,10.92,-1134499968.0,91.385,14.55,3.07,48.13,IGNORE
CVX,https://www.tradingview.com/chart/?symbol=CVX,Chevron Corporation,Energy,189.72,377845907456,2.3,-44.5,2.92,-0.61,56.55,189.58,167.56,True,True,True,BULLISH TREND,False,45.77,NEUTRAL,5,"Chevron CEO sends blunt message on oil, the economy | Wall Street ends lower as Middle East tensions escalate | ExxonMobil's Permian Advantage: Low Breakeven, Rising Production",32.99,15.1,11776499712.0,23.989,6.64,5.93,48.11,IGNORE
SWK,https://www.tradingview.com/chart/?symbol=SWK,"Stanley Black & Decker, Inc.",Industrials,79.58,12371153920,2.7,-34.8,0.86,2.74,57.97,75.12,74.53,True,True,True,BULLISH TREND,False,60.1,POSITIVE,5,The 2 Best Industrial Stocks to Buy and Hold for Decades | A Look At Stanley Black & Decker (SWK) Valuation After Recent Share Price Movements | Donaldson Gears Up to Report Q3 Earnings: What's in the Offing?,32.61,12.77,842187520.0,77.606,4.17,2.44,48.01,IGNORE
BX,https://www.tradingview.com/chart/?symbol=BX,Blackstone Inc.,Financial Services,119.2585,145765138432,5.7,3.9,5.45,-2.82,44.91,118.83,139.09,True,False,False,NO CLEAR ENTRY,False,44.21,NEUTRAL,5,Banks Offload $1 Trillion In Loan Risk As SRT Market Surges | Blackstone’s Liftoff IPO And Nippon Life Deal Reshape BX Outlook | Blackstone Fund Caps Withdrawals. Why Private-Credit Stocks Aren’t Falling This Time.,30.58,15.83,,72.022,29.53,21.21,47.94,IGNORE
MCO,https://www.tradingview.com/chart/?symbol=MCO,Moody's Corporation,Financial Services,452.0,78953750528,8.1,7.8,-3.81,-0.32,63.12,446.24,474.24,True,False,False,NO CLEAR ENTRY,False,48.92,NEUTRAL,5,S&P Global warns of looming problems at Odyssey  as it cuts rating | How The Moody's (MCO) Investment Narrative Is Shifting As Street Targets Diverge | Is It Time To Reassess Moody's (MCO) After Recent Share Price Softness?,32.42,24.31,2266125056.0,235.539,71.36,31.69,47.81,IGNORE
AMCR,https://www.tradingview.com/chart/?symbol=AMCR,Amcor plc,Consumer Cyclical,37.845,17497473024,77.4,-11.7,-16.14,2.22,49.41,38.73,40.76,False,False,False,NO CLEAR ENTRY,False,51.52,NEUTRAL,5,"Amcor expands healthcare packaging capacity in India | Amcor, Hilex Poly, Origin Materials announced closures in May | Income Safe-Haven Under $40: Why This Packaging Giant’s 5.8% Yield Is Mispriced",30.28,8.83,149500000.0,143.74,8.74,3.06,47.77,IGNORE
ZTS,https://www.tradingview.com/chart/?symbol=ZTS,Zoetis Inc.,Healthcare,80.13,33592748032,2.9,6.0,-36.11,-28.8,63.65,101.64,123.59,False,False,False,NO CLEAR ENTRY,False,43.41,NEUTRAL,5,Cattle Prices Are a Problem for Tyson and JBS Stock. Could the New World Screwworm Make Things Worse? | 3 Large-Cap Stocks with Solid Fundamentals | How Is Zoetis’ Stock Performance Compared to Other Healthcare Stocks?,13.14,10.79,1780875008.0,286.236,67.75,28.04,47.77,IGNORE
REGN,https://www.tradingview.com/chart/?symbol=REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,625.59,65586253824,19.0,-7.2,-20.44,-10.79,25.8,708.48,693.81,False,False,True,NO CLEAR ENTRY,False,43.77,NEUTRAL,5,"Sanofi Stock Falls 6% in 3 Months: Should You Buy, Sell or Hold? | Regeneron and CytomX extend cancer therapy partnership to $4bn deal | Why Regeneron (REGN) Stock Is Trading Up Today",15.27,11.63,3273349888.0,8.612,14.55,29.65,47.6,IGNORE
KR,https://www.tradingview.com/chart/?symbol=KR,The Kroger Co.,Consumer Defensive,62.38,38461059072,1.2,50.9,-7.77,-6.29,37.5,67.32,66.16,False,False,True,NO CLEAR ENTRY,False,59.47,NEUTRAL,5,Costco adds an exclusive Coca-Cola soda rival | Driscoll’s Sees GLP-1s Powering Berry Boom | Kroger Faces Clean Air Settlement And Recall Test For Long Term Costs,40.51,11.09,3398874880.0,415.97,14.41,0.69,47.41,IGNORE
CHD,https://www.tradingview.com/chart/?symbol=CHD,"Church & Dwight Co., Inc.",Consumer Defensive,94.23,22327195648,0.2,2.2,-7.74,1.08,49.64,94.6,91.24,False,True,True,NO CLEAR ENTRY,False,71.82,POSITIVE,5,"Is It Time To Reconsider Church & Dwight (CHD) After Recent Share Price Weakness? | Church & Dwight Well Positioned for Growth Despite Macro Headwinds, RBC Says | Church & Dwight Buys Miss Mouth's to Strengthen Digital Fabric Care",31.0,23.47,1128824960.0,56.794,16.78,11.81,47.4,IGNORE
HII,https://www.tradingview.com/chart/?symbol=HII,"Huntington Ingalls Industries, Inc.",Industrials,291.38,11481545728,13.4,0.0,-33.04,-10.27,19.17,353.04,342.31,False,False,True,NO CLEAR ENTRY,False,54.73,NEUTRAL,5,Huntington Ingalls (HII) Down 10% Since Last Earnings Report: Can It Rebound? | Is Huntington Ingalls (HII) Quietly Redefining Its Moat With ROMULUS Autonomous Naval Systems? | Has The Pullback In Huntington Ingalls Industries (HII) Opened A Valuation Opportunity?,18.95,14.31,634124992.0,56.946,12.2,4.71,47.23,IGNORE
HSIC,https://www.tradingview.com/chart/?symbol=HSIC,"Henry Schein, Inc.",Healthcare,76.41,8704379904,6.3,4.5,-5.17,2.74,80.84,74.59,73.11,True,True,True,WATCH - OVERBOUGHT,False,50.22,NEUTRAL,5,"Why Is Henry Schein (HSIC) Up 4.6% Since Last Earnings Report? | Henry Schein Sees Steady Dental Demand, $125M Profit Lift by 2026 | 3 Healthcare Stocks We Approach with Caution",23.08,12.93,290124992.0,77.748,8.76,2.95,47.22,IGNORE
BMY,https://www.tradingview.com/chart/?symbol=BMY,Bristol-Myers Squibb Company,Healthcare,55.95,114253889536,2.6,9.2,-9.31,-1.76,45.86,57.97,52.39,False,True,True,NO CLEAR ENTRY,False,63.11,POSITIVE,5,Bristol-Myers Squibb Cancer Wins Test Investor Patience On Valuation | Better High-Yield Dividend Stock to Buy: Bristol Myers Squibb or Pfizer? | US lawmakers reveal policy to curb collaboration with Chinese biotech,15.67,9.07,9851750400.0,230.967,38.73,15.01,47.15,IGNORE
TAP,https://www.tradingview.com/chart/?symbol=TAP,Molson Coors Beverage Company,Consumer Defensive,38.425,7206661120,2.0,35.6,-17.0,-7.83,36.53,41.93,45.0,False,False,False,NO CLEAR ENTRY,False,67.47,POSITIVE,5,3 Reasons to Avoid TAP and 1 Stock to Buy Instead | Molson Coors Beverage Company (TAP) Raises Debt After Impressive Q1 Results | Molson Coors (TAP) – Among the 10 Best Dividend-Paying Beverage Stocks to Buy Now,,7.68,774062528.0,62.567,-18.08,-18.85,47.15,IGNORE
PAYX,https://www.tradingview.com/chart/?symbol=PAYX,"Paychex, Inc.",Technology,99.78,35750264832,19.9,9.1,5.51,8.85,71.53,92.18,106.37,True,False,False,WATCH - OVERBOUGHT,False,61.06,POSITIVE,5,"Paychex (PAYX): Buy, Sell, or Hold Post Q1 Earnings? | 2 Growth Stocks to Stash and 1 Facing Challenges | Penguin Solutions, Inc. (PENG) Moves 18.3% Higher: Will This Strength Last?",22.03,16.92,,124.91,,26.63,47.08,IGNORE
MCD,https://www.tradingview.com/chart/?symbol=MCD,McDonald's Corporation,Consumer Cyclical,272.88,193882849280,9.4,6.9,-17.18,-3.66,49.64,290.31,302.89,False,False,False,NO CLEAR ENTRY,False,49.6,NEUTRAL,5,"Closing private equity deals during a recession | McDonald’s Unveils New Growth Strategy to Stay Ahead of Rising Competition, CNBC Reports | SBUX Down 9% in a Month: Is This the Right Time to Buy the Stock?",22.5,19.19,5952249856.0,,,31.62,47.07,IGNORE
NI,https://www.tradingview.com/chart/?symbol=NI,NiSource Inc.,Utilities,45.56,21843251200,8.2,6.0,-3.6,-5.46,37.33,47.06,43.81,False,True,True,BUY THE DIP,False,61.47,POSITIVE,5,Is NiSource (NI) Pricing Look Stretched After 27.5% One Year Share Price Rise? | Will Strong Q1 Results and New Debt Financing Shift NiSource's (NI) Regulated Infrastructure Narrative? | ENGIY or NI: Which Is the Better Value Stock Right Now?,22.67,20.32,-1562412544.0,140.908,9.11,14.1,46.97,IGNORE
TYL,https://www.tradingview.com/chart/?symbol=TYL,"Tyler Technologies, Inc.",Technology,309.36,12727241728,8.6,2.2,-15.97,-5.63,54.6,326.36,421.16,False,False,False,NO CLEAR ENTRY,False,61.72,POSITIVE,5,Tyler Technologies (TYL) Selected by Anchorage for Enterprise Payments Platform | Tyler Technologies (TYL) Down 10.3% Since Last Earnings Report: Can It Rebound? | What Are Wall Street Analysts' Target Price for Tyler Technologies Stock?,42.79,21.59,544489280.0,1.348,8.93,13.26,46.84,IGNORE
DUK,https://www.tradingview.com/chart/?symbol=DUK,Duke Energy Corporation,Utilities,121.4016,94644232192,11.3,12.0,-7.15,-4.02,44.47,126.05,122.06,False,False,True,NO CLEAR ENTRY,False,59.48,NEUTRAL,5,Duke Energy (DUK) Down 3.6% Since Last Earnings Report: Can It Rebound? | Here's Why Investors Should Add ED to Their Portfolio Right Now | Is Duke Energy Stock Underperforming the S&P 500?,18.68,16.94,-2246500096.0,161.495,9.66,15.71,46.81,IGNORE
IR,https://www.tradingview.com/chart/?symbol=IR,Ingersoll Rand Inc.,Industrials,71.235,27876880384,7.6,6.5,-22.41,-6.02,47.84,77.83,81.64,False,False,False,NO CLEAR ENTRY,False,59.17,NEUTRAL,5,"1 Profitable Stock for Long-Term Investors and 2 We Ignore | Top Analyst Reports for Microsoft, Dell & Thermo Fisher | Donaldson Gears Up to Report Q3 Earnings: What's in the Offing?",48.13,18.52,1035425024.0,48.353,5.72,7.54,46.63,IGNORE
PCAR,https://www.tradingview.com/chart/?symbol=PCAR,PACCAR Inc,Industrials,117.58,61880737792,-8.9,19.7,-5.58,3.99,60.24,117.14,109.95,True,True,True,BULLISH TREND,False,49.8,NEUTRAL,5,Paccar (PCAR) Rises As Market Takes a Dip: Key Facts | 1 Cash-Producing Stock on Our Buy List and 2 We Ignore | Assessing PACCAR (PCAR) Valuation After Recent Share Price Weakness,25.02,17.36,1485162496.0,76.163,13.11,8.91,46.63,IGNORE
PH,https://www.tradingview.com/chart/?symbol=PH,Parker-Hannifin Corporation,Industrials,865.96,109185777664,10.6,-4.2,-12.14,-0.55,44.47,906.24,865.11,False,True,True,NO CLEAR ENTRY,False,50.61,NEUTRAL,5,Q1 Earnings Highs And Lows: Parker-Hannifin (NYSE:PH) Vs The Rest Of The Gas and Liquid Handling Stocks | Is Parker-Hannifin Stock Underperforming the Dow? | Is Illinois Tool Works Stock Underperforming the S&P 500?,31.91,25.42,2774481920.0,65.554,24.84,16.58,46.45,IGNORE
SHOP,https://www.tradingview.com/chart/?symbol=SHOP,Shopify Inc.,Technology,116.4401,151099047936,34.3,,-10.19,8.19,69.75,115.3,139.08,True,False,False,NO CLEAR ENTRY,False,49.9,NEUTRAL,5,Morgan Stanley Raises its Price Target on Block (XYZ) | Why Is Shopify (SHOP) Up 7.1% Since Last Earnings Report? | Ramp raises $750M at $44B valuation as investors hunger for fintechs with an AI story,114.16,49.94,1256749952.0,1.432,11.31,10.77,46.39,IGNORE
PYPL,https://www.tradingview.com/chart/?symbol=PYPL,"PayPal Holdings, Inc.",Financial Services,42.8701,37815947264,7.2,-6.2,-8.3,-7.79,33.66,46.49,56.07,False,False,False,NO CLEAR ENTRY,False,44.89,NEUTRAL,5,Apple's new feature takes the pain out of splitting the check | How The PayPal Holdings (PYPL) Story Is Shifting As Analysts Rework Expectations And Valuation | Paypal (PYPL) Down 7.9% Since Last Earnings Report: Can It Rebound?,8.04,7.45,4083500032.0,58.28,25.12,15.0,46.39,IGNORE
WM,https://www.tradingview.com/chart/?symbol=WM,"Waste Management, Inc.",Industrials,218.475,87734263808,3.5,13.3,-10.09,-2.68,49.28,223.77,220.74,False,False,True,NO CLEAR ENTRY,False,49.5,NEUTRAL,5,"If EPS Growth Is Important To You, Waste Management (NYSE:WM) Presents An Opportunity | Waste Management (WM) Ascends While Market Falls: Some Facts to Note | Is Waste Management Stock Underperforming the Nasdaq?",31.62,23.63,2136749952.0,228.408,29.94,10.99,46.31,IGNORE
INTC,https://www.tradingview.com/chart/?symbol=INTC,Intel Corporation,Technology,110.86,557182353408,7.2,,143.22,2.51,44.52,87.7,50.9,True,True,True,BULLISH TREND,False,68.71,POSITIVE,5,"Intel, AMD, Micron shares sink as Broadcom results spark semiconductor sector sell-off | Here's What the Estimated 2027 Social Security COLA Could Do to Average Retirement, Spousal, Survivor, and Disability Benefits | Microsoft's AI Revenue  Run Rate Just Crossed $37 Billion. Is It the Best AI Stock to Buy Now?",,71.75,-8301250048.0,36.028,-2.91,-5.9,46.3,IGNORE
FE,https://www.tradingview.com/chart/?symbol=FE,FirstEnergy Corp.,Utilities,45.61,26382245888,11.6,12.9,-9.29,0.44,59.59,47.59,45.96,False,False,True,NO CLEAR ENTRY,False,52.68,NEUTRAL,5,FirstEnergy (FE) Down 4.4% Since Last Earnings Report: Can It Rebound? | FE vs. PNW: Which Utility Stock Is a Better Investment Pick in 2026? | FirstEnergy Seeks Ohio Rate Hikes Under New Three-Year Grid Plan,24.79,15.48,-1835124992.0,198.922,9.46,6.94,46.26,IGNORE
FITB,https://www.tradingview.com/chart/?symbol=FITB,Fifth Third Bancorp,Financial Services,51.775,46924283904,33.0,-78.9,5.46,2.93,70.67,48.99,46.46,True,True,True,WATCH - OVERBOUGHT,False,53.4,NEUTRAL,5,Fifth Third's Robust Capital Return Strategy: What's Driving It? | How FITB's NYSE Move Reflects Its Transition Into a Larger U.S. Bank | Fifth Third Shifts To NYSE As Capital Structure And Valuation Draw Focus,17.43,10.52,,,7.97,24.13,46.22,IGNORE
