Ticker,Chart Link,Company,Sector,Price,Market Cap,Revenue Growth %,EPS Growth %,3M Momentum %,Pullback 1M %,RSI,MA50,MA200,Above MA50,Above MA200,MA50 > MA200,Entry Setup,High Conviction Dip Buy,News Sentiment Score,News Sentiment Label,News Headlines Count,Top News Headlines,P/E,Forward P/E,Free Cash Flow,Debt to Equity,ROE %,Profit Margin %,Score,Signal
ES,https://www.tradingview.com/chart/?symbol=ES,Eversource Energy,Utilities,67.1775,25264115712,9.4,7.4,-7.69,-3.85,53.44,68.02,67.61,False,False,True,NO CLEAR ENTRY,False,60.2,POSITIVE,5,BMO Capital Trims Eversource Energy (ES) Forecast After First-Quarter Update | 3 Beaten-Down Utility Stocks: Which Is the Best Dip-Buy Right Now? | Forget Utility Dividends. Kevin Warsh Just Made the 30-Year Treasury a Better Income Play,14.38,13.54,587291392.0,181.822,10.91,12.55,52.12,IGNORE
HOOD,https://www.tradingview.com/chart/?symbol=HOOD,"Robinhood Markets, Inc.",Financial Services,90.56,81549737984,15.1,2.7,14.99,24.28,61.42,77.11,103.82,True,False,False,NO CLEAR ENTRY,False,67.51,POSITIVE,5,NMR or HOOD: Which Is the Better Value Stock Right Now? | Robinhood Seeks Supreme Court Intervention in IPO Investor Lawsuit (HOOD) | IBM Shares Surge as Old Clip of Trump Praise Recirculates Online,43.96,33.19,,140.483,21.46,41.12,52.1,IGNORE
ACN,https://www.tradingview.com/chart/?symbol=ACN,Accenture plc,Technology,196.585,120985321472,8.3,4.0,-3.73,10.0,70.33,184.72,230.02,True,False,False,WATCH - OVERBOUGHT,False,57.6,NEUTRAL,5,"Microsoft initiated, Dell upgraded: Wall Street's top analyst calls | Here Are Monday’s Top Wall Street Analyst Research Calls: Accenture, Caesars Entertainment, Carnival, Dell Technologies, IBM, Kohl’s, Microsoft, Zscaler, and More | June 2026's Standout Dividend Stocks For Your Portfolio",16.11,13.19,12164313088.0,25.469,24.76,10.61,52.06,IGNORE
HAS,https://www.tradingview.com/chart/?symbol=HAS,"Hasbro, Inc.",Consumer Cyclical,84.81,11999824896,12.7,98.6,-14.38,-11.51,27.95,92.61,85.38,False,False,True,NO CLEAR ENTRY,False,68.79,POSITIVE,5,"Netflix, Inc. (NFLX) Expands Consumer Products With New Partnerships and Strong Growth Outlook | If Spider-Man Wins 2026’s Box Office Crown, These Stocks Win Too | Wall Street Analysts See Hasbro (HAS) as a Buy: Should You Invest?",,13.19,547924992.0,574.488,-23.32,-4.62,52.0,IGNORE
FOXA,https://www.tradingview.com/chart/?symbol=FOXA,Fox Corporation,Communication Services,66.24,27833139200,-8.6,-49.3,17.21,4.33,44.19,62.75,63.36,True,True,False,BULLISH TREND,False,67.96,POSITIVE,5,"Consumer Discretionary - Broadcasting Stocks Q1 Earnings: FOX (NASDAQ:FOXA) Best of the Bunch | Sone Capital Management Adds to MarketAxess Stake, According to Recent SEC Filing | Stronger Q3 Beat And Institutional Support Might Change The Case For Investing In Fox (FOXA)",17.43,11.66,1406499968.0,67.867,15.2,10.56,51.99,IGNORE
FOX,https://www.tradingview.com/chart/?symbol=FOX,Fox Corporation,Communication Services,59.485,24994783232,-8.6,-49.3,15.03,4.32,43.28,56.38,57.02,True,True,False,BULLISH TREND,False,67.96,POSITIVE,5,"Consumer Discretionary - Broadcasting Stocks Q1 Earnings: FOX (NASDAQ:FOXA) Best of the Bunch | Sone Capital Management Adds to MarketAxess Stake, According to Recent SEC Filing | Stronger Q3 Beat And Institutional Support Might Change The Case For Investing In Fox (FOXA)",15.65,11.28,1406499968.0,67.867,15.2,10.56,51.99,IGNORE
IT,https://www.tradingview.com/chart/?symbol=IT,"Gartner, Inc.",Technology,177.87,11908731904,-1.5,17.3,11.68,19.79,70.17,154.04,206.47,True,False,False,WATCH - OVERBOUGHT,False,65.43,POSITIVE,5,Gartner Finance Symposium’s AI message: Trial Balance | America's Greatest Opportunities: Gauging The P-E Ratio On Gartner Stock | SentinelOne’s Gartner Leader Streak And What It May Mean For Investors,17.58,11.6,1064192896.0,5293.41,94.88,11.44,51.93,IGNORE
SHOP,https://www.tradingview.com/chart/?symbol=SHOP,Shopify Inc.,Technology,123.73,160584761344,34.3,,3.64,2.16,75.09,115.45,139.49,True,False,False,WATCH - OVERBOUGHT,False,61.47,POSITIVE,5,"Shopify (SHOP) Draws Analyst Attention Amid Expanding Margins, Accelerating GMV, And Deeper Integration Of AI Across Its Platform | Why Is NBIS Stock Surging Over 5% Premarket Today? | Shopify Inc. (SHOP): A Long Term Stock to Buy That Piper Sandler is Bullish On",121.32,53.07,1256749952.0,1.432,11.31,10.77,51.92,IGNORE
TT,https://www.tradingview.com/chart/?symbol=TT,Trane Technologies plc,Industrials,447.35,98889162752,6.0,-2.1,-3.81,-9.17,34.18,457.68,427.2,False,True,True,BUY THE DIP,False,68.79,POSITIVE,5,Does MOD's Q4 Strength and $4B AI Data Center Deal Make It a Buy? | Here's Why TT Stock Is a Compelling Pick for You Right Now | Here's Why FactSet Stock Is a Compelling Pick for You Right Now,34.17,26.28,2662362624.0,53.597,36.63,13.41,51.85,IGNORE
TMO,https://www.tradingview.com/chart/?symbol=TMO,Thermo Fisher Scientific Inc.,Healthcare,489.675,181973745664,6.2,11.3,-3.62,2.24,69.26,480.0,526.2,True,False,False,NO CLEAR ENTRY,False,49.59,NEUTRAL,5,Thermo Fisher Unveils AI Orbitraps And Swedish Labs As Valuation Lags | Is Thermo Fisher Scientific Stock Underperforming the S&P 500? | 3 Cash-Producing Stocks We Steer Clear Of,26.95,17.94,5520625152.0,82.903,13.52,15.15,51.82,IGNORE
AES,https://www.tradingview.com/chart/?symbol=AES,The AES Corporation,Utilities,14.685,10472721408,8.7,951.1,4.62,2.88,83.84,14.3,13.96,True,True,True,WATCH - OVERBOUGHT,False,45.78,NEUTRAL,5,AES Rate Proposal And Mega Renewables Project Reshape Earnings Visibility | AES (AES) Q2 2025 Earnings Call Transcript | AES (AES) Q3 2024 Earnings Call Transcript,7.65,6.15,-2964999936.0,259.603,5.26,10.82,51.81,IGNORE
POOL,https://www.tradingview.com/chart/?symbol=POOL,Pool Corporation,Industrials,181.335,6608392192,6.2,2.1,-17.22,-14.36,46.95,200.45,246.58,False,False,False,NO CLEAR ENTRY,False,52.23,NEUTRAL,5,Warren Buffett's Berkshire dumps entire stake in dividend stock | Jim Cramer Says Pool Corporation “Needs More Housing Turnover” | Pool Corporation Stock: Is Wall Street Bullish or Bearish?,16.67,15.06,224066624.0,140.423,34.24,7.58,51.78,IGNORE
CINF,https://www.tradingview.com/chart/?symbol=CINF,Cincinnati Financial Corporation,Financial Services,156.8,24254879744,11.6,,-7.21,-4.16,31.85,162.44,160.01,False,False,True,NO CLEAR ENTRY,False,53.8,NEUTRAL,5,CINF vs. WRB: Which P&C Insurance Stock Should You Hold Now? | 3 Profitable Stocks with Questionable Fundamentals | Why Cincinnati Financial (CINF) is a Top Dividend Stock for Your Portfolio,8.96,17.08,2748250112.0,5.626,18.73,21.33,51.6,IGNORE
WMT,https://www.tradingview.com/chart/?symbol=WMT,Walmart Inc.,Consumer Defensive,113.82,907258167296,7.3,19.4,-10.09,-13.56,26.84,126.12,114.67,False,False,True,NO CLEAR ENTRY,False,58.45,NEUTRAL,5,Update: Market Chatter: Walmart Limits Staff's Usage of AI Tool After High Demand | Walmart Caps Usage of an AI Tool for Employees After High Demand | Walmart’s Pullback Has Created a Compelling Technical Setup,40.08,34.6,6862249984.0,74.816,24.13,3.14,51.53,IGNORE
AEP,https://www.tradingview.com/chart/?symbol=AEP,"American Electric Power Company, Inc.",Utilities,124.46,67719311360,10.2,6.7,-5.95,-8.57,36.43,131.04,120.24,False,True,True,BUY THE DIP,False,52.51,NEUTRAL,5,"Truist Says Data Center Expansion Could Drive Further Upside for American Electric Power (AEP) | American Electric Power (AEP) PT Trimmed by $7, Overweight Rating Maintained | XLU Investors: Watch PJM’s March 2027 Data Center Framework Decision",18.41,18.16,-6953449984.0,157.099,12.58,16.29,51.5,IGNORE
SLB,https://www.tradingview.com/chart/?symbol=SLB,SLB N.V.,Energy,54.675,81742274560,2.7,-13.8,6.64,-3.88,48.53,53.77,43.32,True,True,True,BULLISH TREND,False,44.51,NEUTRAL,5,SLB N.V. (SLB): A Top Oil Stock to Buy  amid US-Iran War on Expected Growth | SLB Leans Into AI With Tachyus Deal And Vår Energi Expansion | This Oilfield-Services Stock Is Just Getting Started,24.09,16.34,3043124992.0,42.515,14.07,9.26,51.46,IGNORE
CTAS,https://www.tradingview.com/chart/?symbol=CTAS,Cintas Corporation,Industrials,171.815,68749524992,8.9,9.7,-14.54,-1.39,63.87,172.14,188.15,False,False,False,NO CLEAR ENTRY,False,53.81,NEUTRAL,5,2 Large-Cap Stocks to Target This Week and 1 We Ignore | What Are Wall Street Analysts' Target Price for Cintas Corporation Stock? | 3 Market-Beating Stocks on Our Buy List,36.25,31.66,1508147456.0,60.943,41.3,17.57,51.45,IGNORE
RCL,https://www.tradingview.com/chart/?symbol=RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,285.6,76596486144,11.3,28.9,-4.56,8.28,64.26,269.65,291.71,True,False,False,NO CLEAR ENTRY,False,55.36,NEUTRAL,5,A Look At Royal Caribbean Cruises (RCL) Valuation After Strong Multi Year Shareholder Returns | Truist Lowers PT on Carnival Corporation (CCL) Stock | Did You Know That Viking Holdings Has Doubled Over the Past Year?,17.43,14.28,-194875008.0,217.312,49.58,24.36,51.13,IGNORE
PKG,https://www.tradingview.com/chart/?symbol=PKG,Packaging Corporation of America,Consumer Cyclical,220.18,19617738752,10.6,-15.5,-4.21,3.15,48.33,213.62,211.4,True,True,True,BULLISH TREND,False,58.51,NEUTRAL,5,Fortune Brands Stock Is Down 24%. Here's Why It Seems One Investor Bought $113 Million | KRT or PKG: Which Is the Better Value Stock Right Now? | Packaging Corporation Of America Extension Puts Hydroelectric Compliance In Investor Focus,26.75,17.97,391424992.0,95.185,16.31,8.04,51.13,IGNORE
D,https://www.tradingview.com/chart/?symbol=D,"Dominion Energy, Inc.",Utilities,65.1,57256263680,23.1,-10.2,4.29,1.94,62.5,62.67,60.08,True,True,True,BULLISH TREND,False,68.31,POSITIVE,5,NextEra Energy (NEE) Positions for the Next Decade of Utility Growth | NextEra Energy (NEE) Price Target Raised by $1 at Barclays | NextEra And Dominion Deal Links Utility Scale With AI Power Demand,19.2,17.07,-9948250112.0,154.901,9.79,16.93,51.11,IGNORE
UBER,https://www.tradingview.com/chart/?symbol=UBER,"Uber Technologies, Inc.",Technology,74.13,150898950144,14.5,-84.6,-2.4,-0.64,42.44,73.78,83.6,True,False,False,NO CLEAR ENTRY,False,56.07,NEUTRAL,5,A Look At Uber Technologies (UBER) Valuation After Recent Pullback And Türkiye Expansion Moves | Uber Stock Climbs as Robotaxi Push Kicks Off in Munich | Market Chatter: Uber-Delivery Hero Deal Faces New Challenge as Prosus Considers Stake Increase,18.39,16.96,6536625152.0,48.113,35.31,15.91,51.09,IGNORE
REGN,https://www.tradingview.com/chart/?symbol=REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,602.88,63205355520,19.0,-7.2,-23.65,-14.61,18.39,715.73,693.14,False,False,True,NO CLEAR ENTRY,False,58.86,NEUTRAL,5,"Regeneron (REGN) Down 12.1% Since Last Earnings Report: Can It Rebound? (Revised) | Regeneron Q1 Earnings Top, Sales Up on Dupixent & Eylea HD Strength (Revised) | Is Regeneron Pharmaceuticals Stock Underperforming the Dow?",14.73,11.21,3273349888.0,8.612,14.55,29.65,51.01,IGNORE
AVY,https://www.tradingview.com/chart/?symbol=AVY,Avery Dennison Corporation,Consumer Cyclical,156.345,11958889472,7.0,4.3,-19.41,-4.63,36.81,165.07,172.68,False,False,False,NO CLEAR ENTRY,False,42.65,NEUTRAL,5,Avery Dennison and TEXAID RFID pilot triples textile sorting speed | Are Wall Street Analysts Predicting Avery Dennison Stock Will Climb or Sink? | What Avery Dennison (AVY)'s RFID Sorting Breakthrough Means For Shareholders,17.61,14.0,809049984.0,164.751,30.86,7.66,51.01,IGNORE
BF-B,https://www.tradingview.com/chart/?symbol=BF-B,Brown-Forman Corporation,Consumer Defensive,25.225,11570798592,2.0,1.3,-11.76,-2.11,32.03,26.72,27.31,False,False,False,NO CLEAR ENTRY,False,51.79,NEUTRAL,5,"Brown-Forman pauses production at Slane Irish whiskey distillery | 1 Stock Under $50 with Impressive Fundamentals and 2 We Question | Universal Corp. (UVV) Reports Q4 Loss, Lags Revenue Estimates",14.67,14.87,598750016.0,67.246,20.42,20.64,50.94,IGNORE
PNR,https://www.tradingview.com/chart/?symbol=PNR,Pentair plc,Industrials,71.11,11491769344,2.6,13.0,-27.31,-11.89,34.14,82.27,98.68,False,False,False,NO CLEAR ENTRY,False,48.47,NEUTRAL,5,AI Data Center Supplier Fluence Soars On Nvidia Partnership | A Look At Pentair (PNR) Valuation After Recent Share Price Weakness | Pentair Stock Outlook: Is Wall Street Bullish or Bearish?,17.87,12.24,574212480.0,54.634,17.61,15.97,50.93,IGNORE
COHR,https://www.tradingview.com/chart/?symbol=COHR,Coherent Corp.,Technology,356.29,69704335360,20.5,,19.2,11.44,41.73,321.59,204.38,True,True,True,BULLISH TREND,False,62.65,POSITIVE,5,Micron and 6 Other Stocks Set to Win Big From the AI Bottleneck | Nvidia Bets $6.5B on Photonics to Solve AI’s Next Big Bottleneck | Rosenblatt Raises Coherent (COHR) Target After Its Data Center Revenue Surges 40% Year Over Year,169.66,44.01,-197631744.0,31.093,4.72,7.1,50.86,IGNORE
ULTA,https://www.tradingview.com/chart/?symbol=ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,503.03,22000838656,11.8,-5.4,-25.7,-6.41,46.24,525.01,567.17,False,False,False,NO CLEAR ENTRY,False,65.37,POSITIVE,5,"Jobs report, retail earnings, AI in focus next week | ULTA Stock Rises Ahead Of Q1 Earnings Test This Week: Investors Watch Luxury Vs Value Beauty Trends | Jobs Report, Broadcom Earnings: What to Watch This Week",19.61,15.88,900096128.0,77.835,43.59,9.31,50.58,IGNORE
ON,https://www.tradingview.com/chart/?symbol=ON,ON Semiconductor Corporation,Technology,120.13,46706925568,4.7,,80.7,19.16,60.96,90.19,63.93,True,True,True,BULLISH TREND,False,56.04,NEUTRAL,5,"Top Stock for AI’s Next Megatrend: Infineon | 10 Overvalued Stocks Are Ticking Time Bombs In Your Portfolio | Zacks Investment Ideas feature highlights: Micron Technologies, Sandisk, Vishay Intertechnology, ON Semiconductor, Texas Instruments and Analog Devices",88.33,28.16,1282174976.0,44.337,7.49,9.46,50.43,IGNORE
ED,https://www.tradingview.com/chart/?symbol=ED,"Consolidated Edison, Inc.",Utilities,104.14,38378680320,6.2,12.9,-6.29,-5.81,46.16,108.85,102.43,False,True,True,BUY THE DIP,False,63.85,POSITIVE,5,Here's Why You Should Add Duke Energy Stock to Your Portfolio Now | Southern Company Approves Rate Cut for Georgia Power Customers | CenterPoint Benefits From Strong Capital Recovery & Rising Demand,17.56,16.05,-833249984.0,106.177,8.73,12.52,50.36,IGNORE
KMB,https://www.tradingview.com/chart/?symbol=KMB,Kimberly-Clark Corporation,Consumer Defensive,97.61,32400697344,2.7,17.9,-9.95,-0.83,58.64,97.63,106.23,False,False,False,NO CLEAR ENTRY,False,62.95,POSITIVE,5,Kimberly-Clark (KMB) Launches New Product Safety Study | CMA gives go-ahead to Suzano and Kimberly-Clark tissue tie-up | Plug Power (PLUG) Says Barrow Green Hydrogen Project Reaches Final Investment Decision,18.88,12.88,1054625024.0,371.264,111.73,12.8,50.34,IGNORE
USB,https://www.tradingview.com/chart/?symbol=USB,U.S. Bancorp,Financial Services,53.68,83327451136,4.6,14.8,-0.72,-5.26,44.58,54.47,51.37,False,True,True,BUY THE DIP,False,63.68,POSITIVE,5,U.S. Bancorp (USB) Could Be a Great Choice | Did Ecolab’s (ECL) US$5 Billion Bond Issuance Just Reframe Its Funding-Led Efficiency Story? | Q1 Earnings Outperformers: U.S. Bancorp (NYSE:USB) And The Rest Of The Diversified Banks Stocks,11.25,9.5,,,12.35,29.29,50.29,IGNORE
SYK,https://www.tradingview.com/chart/?symbol=SYK,Stryker Corporation,Healthcare,302.56,115989635072,2.6,14.2,-21.61,-3.99,64.87,319.73,354.77,False,False,False,NO CLEAR ENTRY,False,67.82,POSITIVE,5,GMED's Robotics Leasing Shift Could Build Recurring Revenue | Is Stryker (SYK) Reframing Its Innovation Edge With Pangea And Cybersecurity Investments? | GMED Growth Drivers After NuVasive and What Q1 Signals,35.06,18.1,4359875072.0,66.295,15.2,13.21,50.28,IGNORE
SWKS,https://www.tradingview.com/chart/?symbol=SWKS,"Skyworks Solutions, Inc.",Technology,74.83,11254879232,-1.0,-44.9,28.08,7.57,56.75,63.37,65.06,True,True,False,BULLISH TREND,False,59.17,NEUTRAL,5,"Skyworks Exchange Offers And AGM Votes Shape Qorvo Deal Outlook | 1 Unpopular Stock That Should Get More Attention and 2 We Turn Down | Qualcomm Surges 12%, Skyworks Rallies 9%, Qorvo Rises 7%: The Mobile Chip Trade Picks Smaller Winners",31.18,14.54,687837504.0,20.632,6.17,8.93,50.18,IGNORE
AMGN,https://www.tradingview.com/chart/?symbol=AMGN,Amgen Inc.,Healthcare,327.36,176678895616,5.8,4.4,-14.48,-4.74,50.27,339.41,323.95,False,True,True,NO CLEAR ENTRY,False,50.0,NEUTRAL,5,MIT bullish on its Initiative for New Manufacturing at the one-year mark | 2 Unpopular Stocks That Should Get More Attention and 1 We Question | How The Amgen (AMGN) Story Is Evolving As Rare Disease Upside Meets Valuation Caution,22.76,13.94,7436624896.0,623.754,101.32,20.96,50.1,IGNORE
TRI,https://www.tradingview.com/chart/?symbol=TRI,Thomson Reuters Corporation,Industrials,92.3499,40314318848,9.8,5.6,-5.03,-1.26,54.83,87.92,120.55,True,False,False,NO CLEAR ENTRY,False,52.06,NEUTRAL,5,Thomson Reuters (TRI) and Sterne Kessler Launch AI Patent Tool | Thomson Reuters' (TSE:TRI) Problems Go Beyond Weak Profit | Anthropic Expands Push Into Legal Industry With New AI Tools,26.54,18.25,1677874944.0,22.85,12.73,19.93,50.06,IGNORE
LYV,https://www.tradingview.com/chart/?symbol=LYV,"Live Nation Entertainment, Inc.",Communication Services,169.05,39340097536,12.2,,4.47,7.03,64.49,159.82,153.43,True,True,True,BULLISH TREND,False,61.64,POSITIVE,5,States Flex Muscle on Antitrust Enforcement as Trump Administration Pulls Back | Could Mark Cuban’s Backing Amid Monopoly Ruling Reshape Live Nation’s Regulatory Risk Narrative (LYV)? | Live Nation Entertainment Inc. (LYV): One of the Best Stocks to Buy According to Mark Cuban?,,78.67,2120347904.0,738.269,14.93,0.33,49.73,IGNORE
ETR,https://www.tradingview.com/chart/?symbol=ETR,Entergy Corporation,Utilities,105.57,48339116032,12.0,1.2,-0.45,-9.98,25.72,111.62,98.5,False,True,True,BUY THE DIP,False,57.0,NEUTRAL,5,Entergy Deepens Data Center Focus With Expanded Buildout And 2029 Outlook | Entergy (ETR) Price Target Trimmed by $7 | Why Is Entergy (ETR) Down 7% Since Last Earnings Report?,27.0,20.97,-3913097728.0,192.883,10.75,13.41,49.66,IGNORE
ZTS,https://www.tradingview.com/chart/?symbol=ZTS,Zoetis Inc.,Healthcare,77.88,32649486336,2.9,6.0,-39.35,-32.26,53.74,103.87,124.69,False,False,False,NO CLEAR ENTRY,False,65.18,POSITIVE,5,Zoetis Inc. (ZTS): Among The Most Oversold S&P 500 Stocks So Far in 2026 | 1 Healthcare Stock with Promising Prospects and 2 We Find Risky | Here’s Why Zoetis (ZTS) Is one of the Best Wide Moat Stocks to Buy According to Wall Street Analysts,12.77,10.49,1780875008.0,286.236,67.75,28.04,49.51,IGNORE
ITW,https://www.tradingview.com/chart/?symbol=ITW,Illinois Tool Works Inc.,Industrials,243.99,70195920896,4.6,11.8,-15.67,-5.43,33.36,259.34,258.24,False,False,True,NO CLEAR ENTRY,False,52.45,NEUTRAL,5,3 Reasons ITW is Risky and 1 Stock to Buy Instead | Evercore ISI Trims Outlook for Illinois Tool Works (ITW) with Lower PT | Do Wall Street Analysts Like Illinois Tool Works Stock?,22.63,20.05,2215749888.0,283.22,96.85,19.32,49.5,IGNORE
CPRT,https://www.tradingview.com/chart/?symbol=CPRT,"Copart, Inc.",Industrials,32.13,30951100416,2.1,2.3,-16.13,-2.96,42.23,33.2,39.52,False,False,False,NO CLEAR ENTRY,False,54.58,NEUTRAL,5,3 Nasdaq 100 Stocks for Long-Term Investors | The 5 Most Interesting Analyst Questions From Copart’s Q1 Earnings Call | Copart (CPRT) Q3 2026 Earnings Transcript,19.96,19.06,999977152.0,1.059,17.61,33.48,49.47,IGNORE
VZ,https://www.tradingview.com/chart/?symbol=VZ,Verizon Communications Inc.,Communication Services,47.605,198777487360,2.9,4.3,-3.33,-0.9,53.51,47.63,43.27,False,True,True,NO CLEAR ENTRY,False,64.37,POSITIVE,5,"Assessing Verizon (VZ) Valuation After Recent Pullback And Mixed Earnings Signals | Verizon’s (VZ) Growing Cash Flow Continues to Support its Dividend | Want $4,800 in Annual Passive Income? Invest $40,000 Into These 3 High Yield Dividend Stocks",11.61,9.03,19608500224.0,192.045,17.2,12.46,49.45,IGNORE
HPE,https://www.tradingview.com/chart/?symbol=HPE,Hewlett Packard Enterprise Company,Technology,45.475,60338692096,18.4,-30.3,106.82,58.06,85.34,29.09,24.3,True,True,True,WATCH - OVERBOUGHT,False,50.0,NEUTRAL,5,"Microsoft, Dell, and HP stocks rise as Nvidia announces new AI chip for personal computers | S&P 500 Companies' Earnings Grow 28% as Reporting Season Approaches End, Oppenheimer Says | AVGO Set to Report Q2 Earnings: Buy, Sell or Hold Broadcom Stock?",,16.64,2551500032.0,87.223,-0.47,-0.33,49.35,IGNORE
